Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
BottomS000179,22.0251,-27.6118,1.697e-20,2.242e-20,2.876e-20,0.0,-105.94,0
BottomS000184,22.0181,-27.6045,5.488e-19,5.260e-19,3.510e-19,-0.0,-106.75,0
BottomS000186,22.0522,-27.6487,3.714e-20,4.556e-20,5.051e-20,0.001,-109.59,0
BottomS000187,22.0755,-27.6662,2.459e-19,2.549e-19,1.933e-19,-0.001,-108.46,0
BottomS000189,22.0529,-27.6397,2.529e-18,2.303e-18,1.383e-18,0.001,-108.12,0
BottomS000193,22.0542,-27.6403,4.194e-16,1.512e-15,1.617e-14,0.0,-108.3,0
BottomS000194,22.0154,-27.5960,1.126e-20,1.556e-20,2.186e-20,-0.0,-105.71,0
BottomS000198,22.0818,-27.6853,8.401e-20,9.666e-20,9.273e-20,0.0,-109.43,0
BottomS000199,22.0931,-27.6958,2.247e-19,2.380e-19,1.953e-19,-0.0,-110.1,0
BottomS000203,22.0150,-27.5982,1.255e-20,1.738e-20,2.446e-20,-0.0,-106.85,0
BottomS000218,22.0623,-27.6682,1.447e-19,1.552e-19,1.272e-19,0.0,-108.3,0
BottomS000220,22.0464,-27.6370,1.827e-19,1.889e-19,1.528e-19,0.0,-107.87,0
BottomS000233,22.0898,-27.6801,3.502e-20,4.460e-20,5.247e-20,-0.001,-110.09,0
BottomS000234,21.9968,-27.5884,1.333e-20,1.683e-20,1.950e-20,0.0,-106.44,0
BottomS000235,21.9739,-27.5476,1.708e-18,1.425e-18,7.062e-19,-0.0,-105.53,0
BottomS000236,22.0455,-27.6412,9.769e-20,1.132e-19,1.100e-19,0.001,-108.1,0
BottomS000237,22.0653,-27.6506,3.615e-19,6.803e-19,1.784e-18,-0.0,-109.6,0
BottomS000240,22.0479,-27.6377,5.264e-20,6.241e-20,6.205e-20,-0.0,-108.34,0
BottomS000243,22.0487,-27.6406,7.721e-20,8.639e-20,7.838e-20,0.0,-109.92,0
BottomS000251,22.0532,-27.6528,1.680e-19,1.750e-19,1.357e-19,-0.0,-108.78,0
BottomS000252,22.0342,-27.6268,1.073e-20,1.408e-20,1.833e-20,0.0,-106.5,0
BottomS000253,22.0323,-27.6125,4.197e-15,2.769e-15,8.912e-16,0.0,-107.21,0
BottomS000254,22.0530,-27.6342,1.920e-20,2.352e-20,2.684e-20,-0.0,-108.15,0
BottomS000257,22.0505,-27.6423,4.069e-20,5.006e-20,5.617e-20,0.0,-108.8,0
BottomS000258,22.0335,-27.6309,4.878e-19,4.871e-19,3.403e-19,-0.0,-106.77,0
BottomS000261,22.0445,-27.6309,3.795e-20,4.176e-20,3.658e-20,0.001,-106.43,0
BottomS000263,22.1356,-27.7333,5.326e-14,3.705e-14,1.315e-14,-0.001,-109.94,0
BottomS000271,22.0515,-27.6312,3.180e-19,3.180e-19,2.298e-19,0.0,-107.8,0
BottomS000272,22.0441,-27.6397,6.688e-19,1.012e-18,1.670e-18,0.001,-109.7,0
BottomS000278,22.0339,-27.6203,3.805e-20,4.590e-20,4.787e-20,-0.0,-106.14,0
BottomS000280,22.0478,-27.6517,2.632e-20,3.352e-20,3.905e-20,-0.0,-109.08,0
BottomS000283,22.0425,-27.6370,2.063e-19,2.235e-19,1.934e-19,-0.001,-106.35,0
BottomS000289,22.0493,-27.6528,1.200e-18,2.041e-18,4.359e-18,0.0,-108.06,0
BottomS000291,22.0494,-27.6411,4.429e-20,5.258e-20,5.455e-20,0.0,-108.04,0
BottomS000292,22.0290,-27.6309,3.620e-19,3.703e-19,2.714e-19,0.001,-106.67,0
BottomS000293,22.0467,-27.6265,3.716e-19,3.659e-19,2.557e-19,0.0,-106.11,0
BottomS000299,22.0699,-27.6619,2.881e-19,3.032e-19,2.487e-19,-0.0,-109.54,0
BottomS000300,22.0427,-27.6367,5.709e-19,5.699e-19,4.102e-19,0.0,-107.66,0
BottomS000305,22.0413,-27.6308,2.284e-18,1.942e-18,1.016e-18,-0.0,-107.33,0
BottomS000321,22.0833,-27.6787,2.823e-19,2.791e-19,1.953e-19,-0.0,-110.06,0
BottomS000325,22.0478,-27.6344,1.481e-18,2.511e-18,5.490e-18,0.001,-107.62,0
BottomS000336,22.0512,-27.6307,6.182e-19,6.086e-19,4.336e-19,0.0,-107.09,0
BottomS000338,22.0391,-27.6341,2.269e-19,2.338e-19,1.805e-19,0.0,-107.05,0
BottomS000340,21.9901,-27.5697,3.177e-18,2.606e-18,1.242e-18,-0.0,-106.45,0
BottomS000346,22.0629,-27.6602,4.045e-20,4.887e-20,5.068e-20,-0.0,-108.17,0
BottomS000350,22.0491,-27.6400,1.294e-18,2.405e-18,6.462e-18,0.0,-108.14,0
BottomS000357,22.0974,-27.6965,1.358e-18,2.701e-18,8.055e-18,-0.0,-109.94,0
BottomS000367,21.9939,-27.5797,1.883e-18,3.128e-18,6.340e-18,0.0,-105.83,0
BottomS000375,22.0720,-27.6697,1.160e-14,7.760e-15,2.496e-15,0.001,-109.89,0
BottomS000377,22.1673,-27.7701,1.843e-20,2.207e-20,2.328e-20,-0.001,-110.33,0
BottomS000378,22.0506,-27.6360,3.162e-20,4.143e-20,5.162e-20,0.0,-109.71,0
BottomS000379,21.9139,-27.4967,3.861e-20,4.786e-20,5.447e-20,-0.0,-105.99,0
BottomS000383,22.0852,-27.6868,1.256e-20,1.629e-20,2.063e-20,0.0,-109.96,0
BottomS000392,22.0490,-27.6501,2.571e-19,2.693e-19,2.116e-19,-0.001,-109.63,0
BottomS000393,22.0560,-27.6218,9.556e-18,7.431e-18,3.141e-18,0.001,-107.05,1
BottomS000396,22.0948,-27.6518,7.986e-19,7.710e-19,4.995e-19,0.0,-110.01,0
BottomS000397,22.0926,-27.6543,1.164e-17,9.397e-18,4.454e-18,-0.0,-109.82,0
BottomS000400,22.0419,-27.6221,3.812e-20,4.909e-20,6.067e-20,-0.001,-106.9,0
BottomS000401,22.0525,-27.6987,3.232e-18,2.824e-18,1.510e-18,0.0,-110.01,0
BottomS000402,22.0422,-27.6123,1.280e-18,2.334e-18,5.869e-18,-0.0,-107.07,0
BottomS000403,22.0645,-27.6180,6.169e-19,5.850e-19,3.786e-19,0.0,-107.77,0
BottomS000404,22.0490,-27.6533,1.005e-20,1.310e-20,1.598e-20,-0.0,-108.79,0
BottomS000405,22.0306,-27.6576,2.922e-19,3.017e-19,2.332e-19,-0.001,-108.05,0
BottomS000406,22.0358,-27.6565,7.143e-14,5.420e-14,2.189e-14,0.0,-109.07,0
BottomS000410,22.0949,-27.6597,3.763e-19,3.667e-19,2.588e-19,0.001,-109.86,0
BottomS000411,22.0650,-27.6428,1.958e-19,2.187e-19,2.017e-19,0.0,-108.7,0
BottomS000414,22.0560,-27.6008,1.172e-18,2.319e-18,6.995e-18,-0.0,-106.01,0
BottomS000415,22.0783,-27.6352,4.080e-18,8.152e-18,2.522e-17,-0.001,-108.7,0
BottomS000418,22.0834,-27.6706,1.205e-17,8.914e-18,3.697e-18,-0.0,-109.77,0
BottomS000424,22.0572,-27.6414,9.922e-18,7.522e-18,3.067e-18,0.0,-109.5,0
BottomS000425,22.0343,-27.6245,3.624e-19,3.655e-19,2.668e-19,-0.001,-106.5,0
BottomS000432,22.0715,-27.6585,5.160e-19,5.201e-19,3.842e-19,-0.001,-109.69,0
BottomS000436,22.0600,-27.6451,9.586e-20,1.129e-19,1.109e-19,-0.001,-109.58,0
BottomS000440,22.0680,-27.6465,4.708e-19,4.423e-19,2.843e-19,-0.0,-108.93,0
BottomS000441,22.0077,-27.6173,3.803e-18,3.116e-18,1.539e-18,-0.0,-105.78,0
BottomS000442,22.0113,-27.6357,1.590e-20,2.188e-20,2.959e-20,0.0,-106.5,0
BottomS000445,22.0551,-27.6739,1.243e-18,1.165e-18,7.406e-19,-0.0,-109.71,0
BottomS000446,22.0583,-27.6174,2.089e-17,1.593e-17,6.567e-18,-0.001,-107.46,1
BottomS000447,22.0009,-27.6058,4.263e-19,4.333e-19,3.299e-19,0.001,-106.06,0
BottomS000451,22.0471,-27.6602,9.192e-20,9.781e-20,8.186e-20,0.001,-108.62,0
BottomS000453,22.0148,-27.6040,1.247e-19,1.385e-19,1.221e-19,0.0,-105.77,0
BottomS000454,22.0681,-27.6465,1.743e-20,2.327e-20,3.124e-20,0.0,-108.98,0
BottomS000456,22.0781,-27.6848,5.925e-20,6.834e-20,6.622e-20,0.001,-110.03,0
BottomS000457,22.0513,-27.6602,5.288e-19,4.990e-19,3.243e-19,-0.001,-109.01,0
BottomS000458,22.0414,-27.6108,1.028e-20,1.469e-20,2.217e-20,-0.0,-106.26,0
BottomS000460,22.0761,-27.6331,3.724e-20,4.481e-20,4.536e-20,0.0,-109.21,0
BottomS000461,22.0659,-27.6623,4.373e-20,5.090e-20,4.843e-20,-0.0,-109.47,0
BottomS000467,22.0680,-27.6397,1.607e-18,2.263e-18,3.401e-18,0.001,-109.29,0
BottomS000469,22.0380,-27.6163,1.229e-18,1.074e-18,5.891e-19,0.001,-106.76,0
BottomS000473,22.0397,-27.6312,1.288e-18,1.190e-18,7.412e-19,0.0,-106.47,0
BottomS000474,22.0280,-27.6365,8.556e-18,7.159e-18,3.628e-18,0.001,-106.98,0
BottomS000475,22.0399,-27.6319,2.284e-18,1.940e-18,9.957e-19,0.001,-106.14,0
BottomS000477,22.0002,-27.6195,2.550e-20,3.211e-20,3.816e-20,0.0,-106.24,0
BottomS000478,22.0445,-27.6056,1.965e-18,4.106e-18,1.404e-17,0.0,-106.04,0
BottomS000479,22.0371,-27.6184,1.139e-18,1.770e-18,3.102e-18,0.001,-106.25,0
BottomS000480,22.0436,-27.6561,4.201e-18,3.286e-18,1.466e-18,0.0,-108.54,0
BottomS000485,22.0328,-27.6299,1.633e-18,1.364e-18,7.026e-19,0.0,-106.89,0
BottomS000486,22.0661,-27.6100,6.732e-19,6.192e-19,3.721e-19,0.001,-107.62,0
BottomS000487,22.0774,-27.6502,5.515e-15,3.635e-15,1.183e-15,-0.0,-109.43,0
BottomS000489,22.0515,-27.6698,1.091e-14,7.338e-15,2.411e-15,0.0,-109.31,0
BottomS000490,22.0731,-27.6585,2.821e-18,2.390e-18,1.268e-18,0.0,-109.61,0
BottomS000491,22.0192,-27.6306,9.126e-19,8.414e-19,5.101e-19,-0.0,-106.93,0
BottomS000493,22.0414,-27.5993,5.561e-18,1.210e-17,4.170e-17,-0.0,-105.87,0
BottomS000494,22.0370,-27.6634,5.154e-18,4.158e-18,2.016e-18,-0.0,-109.6,0
BottomS000495,22.0018,-27.6229,4.482e-14,3.192e-14,1.149e-14,-0.0,-105.88,0
BottomS000497,22.0456,-27.6295,1.155e-20,1.496e-20,1.909e-20,-0.0,-107.57,0
BottomS000499,22.0775,-27.6772,1.699e-18,2.561e-18,4.242e-18,0.0,-109.98,0
BottomS000502,22.0366,-27.6468,6.230e-20,7.097e-20,6.622e-20,0.0,-108.1,0
BottomS000503,22.0348,-27.6199,5.104e-20,5.839e-20,5.684e-20,-0.001,-106.36,0
BottomS000504,22.0636,-27.6866,4.717e-18,4.005e-18,2.091e-18,0.0,-109.99,0
BottomS000505,22.0372,-27.6685,2.354e-18,4.427e-18,1.172e-17,0.001,-109.72,0
BottomS000506,22.0402,-27.6196,2.223e-20,2.649e-20,2.808e-20,0.0,-106.91,0
BottomS000507,22.0355,-27.6400,8.361e-20,9.462e-20,8.535e-20,-0.001,-107.63,0
BottomS000508,22.0460,-27.6164,1.624e-18,2.783e-18,6.040e-18,-0.0,-107.01,0
BottomS000509,22.0156,-27.5935,3.811e-19,3.696e-19,2.456e-19,0.001,-105.83,0
BottomS000510,22.0715,-27.6535,2.866e-18,2.477e-18,1.356e-18,0.0,-109.74,0
BottomS000513,22.0254,-27.6284,3.466e-19,3.389e-19,2.323e-19,0.001,-106.17,0
BottomS000515,22.0619,-27.6408,4.376e-19,4.227e-19,2.804e-19,-0.001,-109.28,0
BottomS000516,22.0536,-27.6265,1.219e-17,9.523e-18,4.166e-18,0.001,-107.71,1
BottomS000517,22.1110,-27.6751,9.361e-18,7.777e-18,3.774e-18,-0.001,-110.1,0
BottomS000518,22.0645,-27.6461,2.648e-17,2.014e-17,8.269e-18,-0.001,-109.48,1
BottomS000519,22.0185,-27.6401,1.788e-18,3.098e-18,7.034e-18,-0.001,-106.49,0
BottomS000522,22.0612,-27.6328,1.884e-20,2.351e-20,2.713e-20,0.0,-108.78,0
BottomS000525,22.0654,-27.6425,3.436e-18,2.884e-18,1.477e-18,0.001,-109.01,0
BottomS000527,22.0376,-27.6238,1.128e-20,1.473e-20,1.841e-20,0.0,-106.08,0
BottomS000530,22.0260,-27.6051,1.084e-17,9.222e-18,4.794e-18,0.0,-105.93,0
BottomS000532,22.0455,-27.5947,3.426e-14,2.371e-14,8.035e-15,-0.0,-106.01,0
BottomS000533,22.0299,-27.6219,1.424e-18,2.945e-18,9.313e-18,-0.0,-106.95,0
BottomS000534,22.0082,-27.6148,5.386e-20,6.540e-20,7.388e-20,0.0,-105.79,0
BottomS000536,22.0683,-27.6856,3.397e-19,3.305e-19,2.205e-19,0.0,-109.94,0
BottomS000538,22.0641,-27.6409,9.131e-19,8.709e-19,5.796e-19,0.0,-108.66,0
BottomS000539,22.0493,-27.6667,2.929e-18,2.513e-18,1.297e-18,-0.0,-108.84,0
BottomS000544,22.0263,-27.6675,2.561e-20,3.187e-20,3.675e-20,0.001,-108.22,0
BottomS000545,22.0178,-27.6155,6.468e-18,4.970e-18,2.151e-18,-0.0,-106.07,0
BottomS000546,22.0813,-27.6462,1.039e-18,1.873e-18,4.624e-18,0.0,-109.87,0
BottomS000547,22.0363,-27.6025,1.048e-19,1.179e-19,1.083e-19,0.0,-106.39,0
BottomS000548,22.0120,-27.6352,1.130e-20,1.522e-20,2.045e-20,-0.0,-106.5,0
BottomS000549,22.0712,-27.6206,9.221e-18,7.574e-18,3.575e-18,0.0,-108.92,0
BottomS000550,22.0811,-27.6550,8.826e-14,6.723e-14,2.799e-14,0.001,-109.86,1
BottomS000551,22.0242,-27.6226,2.919e-19,3.055e-19,2.446e-19,-0.0,-106.89,0
BottomS000553,22.0523,-27.6116,7.065e-19,1.086e-18,1.881e-18,0.001,-106.6,0
BottomS000556,22.0328,-27.6560,1.389e-19,1.489e-19,1.290e-19,-0.0,-109.14,0
BottomS000557,22.0868,-27.6724,3.139e-18,2.703e-18,1.440e-18,-0.0,-110.07,0
BottomS000558,22.0633,-27.6690,1.164e-19,1.308e-19,1.171e-19,0.0,-109.55,0
BottomS000560,22.0493,-27.6465,1.327e-20,1.708e-20,2.089e-20,-0.0,-108.52,0
BottomS000562,22.0462,-27.6419,7.327e-14,5.310e-14,2.081e-14,0.0,-108.05,0
BottomS000564,22.0257,-27.6139,1.602e-18,1.415e-18,7.890e-19,0.001,-106.37,0
BottomS000566,22.1122,-27.6929,1.647e-18,1.491e-18,8.903e-19,-0.001,-110.12,0
BottomS000567,22.0147,-27.5807,3.676e-19,3.661e-19,2.645e-19,-0.001,-105.7,0
BottomS000568,22.0047,-27.6372,5.058e-18,4.271e-18,2.187e-18,0.001,-105.64,0
BottomS000570,22.0602,-27.6009,6.086e-19,1.183e-18,3.499e-18,0.0,-106.52,0
BottomS000571,22.0407,-27.6177,1.293e-17,1.031e-17,4.691e-18,0.0,-107.02,1
BottomS000574,22.0369,-27.6168,4.835e-19,4.844e-19,3.535e-19,-0.0,-106.64,0
BottomS000577,22.0632,-27.6633,1.720e-19,1.887e-19,1.685e-19,0.0,-109.63,0
BottomS000578,22.0257,-27.6190,3.736e-18,3.037e-18,1.478e-18,-0.0,-106.41,0
BottomS000579,22.0323,-27.6610,8.495e-14,6.514e-14,2.727e-14,0.001,-108.39,1
BottomS000581,22.0368,-27.6143,4.696e-20,5.607e-20,5.864e-20,0.0,-106.19,0
BottomS000583,22.0576,-27.6095,8.896e-19,1.783e-18,5.456e-18,0.0,-107.05,0
BottomS000584,22.0317,-27.6170,2.610e-18,2.276e-18,1.190e-18,-0.001,-106.12,0
BottomS000590,22.0409,-27.6303,8.276e-20,9.141e-20,7.951e-20,0.001,-107.29,0
BottomS000591,22.0406,-27.6333,2.476e-20,3.073e-20,3.504e-20,-0.001,-107.54,0
BottomS000593,22.0419,-27.6247,3.679e-18,2.975e-18,1.412e-18,-0.0,-107.4,0
BottomS000594,22.0480,-27.6284,2.225e-14,1.506e-14,5.066e-15,-0.001,-107.6,0
BottomS000595,22.0433,-27.6408,2.956e-18,2.419e-18,1.141e-18,0.0,-107.89,0
BottomS000596,22.0360,-27.6370,1.225e-14,8.230e-15,2.632e-15,0.0,-107.58,0
BottomS000597,22.0453,-27.6450,1.757e-20,2.235e-20,2.730e-20,-0.001,-108.07,0
BottomS000599,22.0555,-27.6602,4.012e-19,3.991e-19,2.821e-19,0.0,-109.04,0
BottomS000603,22.0476,-27.6442,9.515e-20,1.146e-19,1.200e-19,0.0,-108.08,0
BottomS000604,22.0443,-27.6291,1.299e-18,1.196e-18,7.255e-19,0.0,-107.31,0
BottomS000605,22.0306,-27.6227,1.488e-18,1.301e-18,7.117e-19,-0.001,-106.99,0
BottomS000606,22.0557,-27.6383,4.452e-17,3.208e-17,1.221e-17,0.0,-108.28,0
BottomS000607,22.0342,-27.6210,1.258e-18,1.885e-18,3.200e-18,0.001,-106.93,0
BottomS000611,22.0505,-27.6306,1.549e-18,1.375e-18,7.589e-19,-0.0,-107.77,0
BottomS000612,22.0339,-27.6187,2.863e-18,4.830e-18,1.036e-17,0.001,-106.77,0
BottomS000614,22.0459,-27.6363,1.813e-18,3.185e-18,7.403e-18,0.001,-107.81,0
BottomS000616,22.0442,-27.6328,1.550e-18,1.338e-18,7.099e-19,0.001,-107.66,0
BottomS000619,22.0467,-27.6268,4.821e-14,3.408e-14,1.225e-14,0.0,-107.6,0
BottomS000620,22.0433,-27.6323,1.573e-18,1.364e-18,7.529e-19,0.001,-107.59,0
BottomS000621,22.0460,-27.6367,8.569e-20,9.396e-20,8.456e-20,0.0,-107.83,0
BottomS000622,22.0304,-27.6197,8.971e-19,1.651e-18,4.200e-18,0.0,-106.76,0
BottomS000623,22.0456,-27.6311,7.251e-14,5.653e-14,2.420e-14,0.0,-107.61,1
BottomS000624,22.0403,-27.6363,5.887e-19,9.766e-19,1.946e-18,-0.001,-107.7,0
BottomS000626,22.0499,-27.6383,2.716e-18,2.305e-18,1.202e-18,-0.0,-108.12,0
BottomS000627,22.0394,-27.6295,7.507e-19,1.191e-18,2.265e-18,0.001,-107.29,0
BottomS000631,22.0438,-27.6292,3.639e-19,3.557e-19,2.444e-19,-0.0,-107.55,0
BottomS000632,22.0419,-27.6322,2.351e-19,2.304e-19,1.637e-19,-0.0,-107.45,0
BottomS000635,22.0484,-27.6370,8.860e-15,5.906e-15,1.867e-15,-0.001,-107.92,0
BottomS000637,22.0447,-27.6463,2.561e-18,4.178e-18,8.464e-18,0.001,-108.12,0
BottomS000638,22.0431,-27.6326,1.959e-19,2.075e-19,1.709e-19,-0.0,-107.62,0
BottomS000639,22.0508,-27.6416,3.454e-18,3.024e-18,1.647e-18,0.0,-108.21,0
BottomS000640,22.0377,-27.6459,1.179e-18,1.115e-18,7.258e-19,0.0,-107.87,0
BottomS000642,22.0472,-27.6246,1.379e-18,3.159e-18,1.278e-17,0.0,-107.49,0
BottomS000645,22.0451,-27.6410,3.989e-20,4.845e-20,5.289e-20,0.0,-107.94,0
BottomS000651,22.0584,-27.6559,6.325e-20,7.485e-20,7.586e-20,0.0,-108.55,0
BottomS000656,22.0410,-27.6259,5.425e-20,5.960e-20,5.271e-20,-0.001,-107.31,0
BottomS000659,22.0470,-27.6442,5.808e-20,6.600e-20,6.138e-20,0.0,-108.0,0
BottomS000660,22.0480,-27.6355,1.720e-18,3.450e-18,1.076e-17,0.001,-107.85,0
BottomS000661,22.0546,-27.6438,1.096e-17,8.658e-18,3.901e-18,0.0,-108.11,1
BottomS000662,22.0445,-27.6245,2.020e-18,1.777e-18,1.010e-18,0.001,-107.39,0
BottomS000664,22.0341,-27.6283,1.561e-18,1.359e-18,7.413e-19,0.001,-107.4,0
BottomS000665,22.0383,-27.6336,1.666e-17,1.278e-17,5.569e-18,0.001,-107.53,1
BottomS000668,22.0355,-27.6367,2.233e-20,2.737e-20,3.017e-20,-0.0,-107.58,0
BottomS000673,22.0537,-27.6521,9.520e-14,7.042e-14,2.731e-14,0.0,-108.27,0
BottomS000675,22.0368,-27.6267,1.531e-19,1.654e-19,1.377e-19,0.002,-107.2,0
BottomS000676,22.0323,-27.6269,1.002e-16,3.363e-16,3.064e-15,0.001,-107.37,0
BottomS000677,22.0434,-27.6542,1.282e-18,1.111e-18,6.242e-19,0.0,-108.14,0
BottomS000678,22.0576,-27.6445,4.907e-14,4.133e-14,2.127e-14,-0.0,-108.17,1
BottomS000682,22.0426,-27.6415,1.397e-20,1.836e-20,2.280e-20,-0.0,-107.87,0
BottomS000683,22.0415,-27.6306,8.181e-17,5.959e-17,2.326e-17,0.0,-107.62,0
BottomS000686,22.0595,-27.6471,4.837e-19,4.558e-19,2.909e-19,0.001,-108.41,0
BottomS000690,22.0388,-27.6263,7.831e-19,1.649e-18,5.658e-18,0.0,-107.44,0
BottomS000691,22.0394,-27.6360,1.664e-17,1.266e-17,5.369e-18,-0.0,-107.71,1
BottomS000692,22.0538,-27.6443,2.057e-19,2.221e-19,1.821e-19,0.001,-108.14,0
BottomS000693,22.0434,-27.6380,6.100e-18,4.959e-18,2.451e-18,0.001,-107.81,0
BottomS000694,22.0385,-27.6300,2.197e-18,1.952e-18,1.094e-18,0.001,-107.53,0
BottomS000696,22.0587,-27.6374,1.642e-18,2.426e-18,3.902e-18,0.0,-108.07,0
BottomS000699,22.0440,-27.6414,2.288e-17,1.728e-17,7.294e-18,-0.0,-107.9,1
BottomS000700,22.0389,-27.6404,3.860e-19,3.800e-19,2.788e-19,-0.0,-107.77,0
BottomS000701,22.0384,-27.6319,3.309e-18,2.862e-18,1.572e-18,0.0,-107.61,0
