Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
LeftS142426,-44.8896,-24.2575,3.039e-19,2.883e-19,1.917e-19,0.0,-172.01,0
LeftS142438,-44.9456,-24.8438,2.272e-19,2.363e-19,1.909e-19,-0.0,-172.61,0
LeftS142450,-44.6536,-24.2750,3.617e-20,4.313e-20,4.395e-20,-0.0,-174.5,0
LeftS142461,-44.9865,-24.5237,8.202e-20,8.688e-20,6.902e-20,-0.001,-172.33,0
LeftS142464,-44.9879,-24.5273,1.767e-20,2.424e-20,3.353e-20,-0.0,-168.05,0
LeftS142472,-44.8069,-24.6668,1.565e-19,1.679e-19,1.421e-19,0.0,-172.02,0
LeftS142475,-44.9309,-24.3804,4.401e-19,4.316e-19,2.985e-19,-0.0,-173.96,0
LeftS142522,-44.3949,-24.4098,1.411e-18,2.727e-18,7.678e-18,-0.0,-170.08,0
LeftS142526,-44.7251,-24.5546,5.671e-18,4.595e-18,2.275e-18,0.0,-170.8,0
LeftS142534,-44.7761,-24.3350,9.772e-19,9.154e-19,5.836e-19,-0.001,-166.52,0
LeftS142538,-44.8063,-24.4548,5.625e-20,6.314e-20,5.865e-20,-0.0,-169.33,0
LeftS142550,-44.9175,-24.8744,5.658e-20,6.603e-20,6.458e-20,0.0,-164.7,0
LeftS142560,-44.7478,-24.5500,5.432e-19,5.279e-19,3.528e-19,-0.0,-166.84,0
LeftS142566,-44.9715,-24.1580,3.923e-18,3.336e-18,1.758e-18,0.0,-173.24,0
LeftS142582,-44.8632,-24.6566,2.706e-18,4.910e-18,1.245e-17,-0.001,-172.31,0
LeftS142588,-44.7475,-24.7992,1.798e-18,3.236e-18,7.653e-18,-0.0,-170.3,0
LeftS142590,-44.5549,-24.5554,2.474e-20,3.157e-20,3.737e-20,-0.0,-174.76,0
LeftS142594,-44.4084,-24.3661,8.429e-20,9.699e-20,9.276e-20,0.001,-165.48,0
LeftS142609,-44.7607,-24.5651,7.494e-20,8.627e-20,8.372e-20,0.0,-165.09,0
LeftS142647,-44.4429,-24.3357,1.644e-19,1.730e-19,1.417e-19,0.0,-164.2,0
LeftS142650,-44.7650,-24.5341,1.035e-20,1.392e-20,1.889e-20,0.0,-168.59,0
LeftS142657,-44.7627,-24.6175,8.111e-18,6.349e-18,2.743e-18,0.0,-171.9,0
LeftS142667,-44.8888,-24.4753,3.472e-20,4.122e-20,4.246e-20,-0.0,-169.47,0
LeftS142670,-44.6286,-24.7264,1.723e-19,1.661e-19,1.150e-19,-0.0,-164.43,0
LeftS142727,-44.8985,-24.4550,1.370e-19,1.480e-19,1.221e-19,0.0,-173.13,0
LeftS142731,-44.9653,-24.8934,1.130e-19,1.176e-19,9.066e-20,-0.0,-166.62,0
LeftS142748,-44.8351,-24.7723,4.894e-14,4.418e-14,2.565e-14,0.0,-174.51,1
LeftS142754,-44.9235,-24.6613,4.185e-20,4.981e-20,5.007e-20,-0.0,-171.89,0
LeftS142755,-44.9482,-24.8364,2.895e-18,6.296e-18,2.330e-17,0.0,-173.4,0
LeftS142776,-44.9014,-24.8695,2.439e-16,8.513e-16,8.540e-15,0.0,-168.84,0
LeftS142778,-44.8796,-24.4981,3.058e-20,3.622e-20,3.751e-20,-0.0,-173.9,0
LeftS142779,-44.8850,-24.7533,7.532e-14,5.639e-14,2.178e-14,-0.001,-169.13,0
LeftS142784,-44.6592,-24.4635,2.456e-18,2.157e-18,1.223e-18,0.0,-166.37,0
LeftS142797,-44.8911,-24.7099,1.546e-19,1.616e-19,1.292e-19,0.0,-170.32,0
LeftS142800,-44.9654,-24.7008,4.856e-20,5.906e-20,6.392e-20,-0.0,-168.96,0
LeftS142802,-44.9851,-24.7298,1.298e-18,1.163e-18,6.949e-19,0.0,-168.75,0
LeftS142805,-44.9331,-24.8464,3.246e-19,3.133e-19,2.030e-19,-0.0,-172.43,0
LeftS142814,-44.8410,-24.8655,2.780e-20,3.284e-20,3.315e-20,-0.0,-171.34,0
LeftS142818,-44.8656,-24.4526,1.342e-20,1.779e-20,2.267e-20,-0.0,-167.92,0
LeftS142851,-44.6965,-24.8657,8.037e-19,7.808e-19,5.250e-19,-0.0,-167.48,0
LeftS142852,-44.9423,-24.9055,1.157e-20,1.440e-20,1.618e-20,0.001,-169.16,0
LeftS142856,-44.7824,-24.7204,1.007e-18,1.649e-18,3.305e-18,0.001,-169.61,0
LeftS142864,-44.9353,-24.6421,1.930e-18,3.716e-18,1.018e-17,0.001,-167.2,0
LeftS142890,-44.7980,-24.3967,1.747e-18,3.369e-18,9.593e-18,0.0,-171.79,0
LeftS142892,-44.9086,-24.4961,2.811e-20,3.446e-20,3.791e-20,-0.0,-169.16,0
LeftS142908,-44.8480,-24.8842,1.662e-19,1.814e-19,1.536e-19,0.0,-174.01,0
LeftS142911,-44.9342,-24.4708,1.899e-19,1.993e-19,1.596e-19,-0.001,-164.54,0
LeftS142919,-44.7743,-24.6230,9.131e-18,7.600e-18,3.732e-18,-0.0,-174.5,0
LeftS142924,-44.7618,-24.5967,9.087e-20,9.875e-20,8.332e-20,-0.0,-167.02,0
LeftS142929,-44.8254,-24.3530,2.434e-20,3.079e-20,3.665e-20,0.0,-169.83,0
LeftS142932,-44.7701,-24.4311,2.626e-18,4.239e-18,7.972e-18,0.0,-171.99,0
LeftS142951,-44.8477,-24.3936,2.033e-20,2.617e-20,3.191e-20,0.0,-169.8,0
LeftS142977,-44.8387,-24.3271,1.885e-14,1.283e-14,4.382e-15,-0.0,-166.39,0
LeftS142983,-44.7360,-24.3503,1.844e-19,2.041e-19,1.793e-19,0.0,-165.77,0
LeftS142991,-44.8890,-24.7197,7.108e-20,8.332e-20,8.271e-20,0.001,-170.67,0
LeftS142994,-44.5870,-24.6646,1.927e-19,1.932e-19,1.389e-19,0.001,-172.65,0
LeftS143011,-44.8385,-24.3256,2.804e-20,3.667e-20,4.607e-20,-0.001,-169.04,0
LeftS143022,-44.6066,-24.5063,1.070e-19,1.192e-19,1.083e-19,0.0,-172.68,0
LeftS143024,-44.6056,-24.4657,6.856e-20,8.096e-20,8.153e-20,0.0,-167.83,0
LeftS143026,-44.9878,-24.4140,6.764e-20,7.853e-20,7.590e-20,0.0,-173.19,0
LeftS143032,-44.9370,-24.7921,1.009e-18,2.089e-18,6.697e-18,0.001,-165.18,0
LeftS143044,-44.8127,-24.5083,3.189e-20,3.965e-20,4.535e-20,-0.001,-172.48,0
LeftS143047,-44.7685,-24.7399,2.804e-20,3.465e-20,4.062e-20,-0.0,-168.84,0
LeftS143050,-44.9416,-24.4738,6.431e-19,6.058e-19,3.927e-19,0.0,-171.01,0
LeftS143053,-44.7344,-24.4183,1.679e-19,2.987e-19,7.091e-19,0.0,-169.09,0
LeftS143089,-44.9248,-24.6201,2.849e-20,3.425e-20,3.690e-20,0.001,-169.91,0
LeftS143141,-44.6596,-24.6392,1.018e-18,9.125e-19,5.477e-19,-0.0,-174.75,0
LeftS143142,-44.8028,-24.2916,4.508e-20,5.264e-20,5.202e-20,-0.001,-167.53,0
LeftS143148,-44.9356,-24.8774,2.110e-18,1.775e-18,9.481e-19,-0.0,-169.44,0
LeftS143155,-44.7937,-24.5127,1.228e-20,1.603e-20,2.038e-20,0.001,-168.39,0
LeftS143158,-44.6961,-24.3790,2.466e-19,4.125e-19,8.850e-19,-0.0,-174.19,0
LeftS143180,-44.9141,-24.2584,1.334e-20,1.751e-20,2.198e-20,-0.0,-168.88,0
LeftS143183,-44.9017,-24.6792,6.381e-18,5.199e-18,2.547e-18,0.0,-166.74,0
LeftS143213,-44.5909,-24.7381,2.795e-20,3.264e-20,3.254e-20,0.001,-171.04,0
LeftS143232,-44.9665,-24.7500,4.918e-18,9.620e-18,2.764e-17,0.0,-166.72,0
LeftS143244,-44.9359,-24.3003,3.469e-14,2.444e-14,8.660e-15,-0.0,-170.66,0
LeftS143245,-44.8635,-24.8873,3.392e-18,5.565e-18,1.090e-17,-0.0,-171.88,0
LeftS143259,-44.9874,-24.4103,5.539e-19,5.142e-19,3.292e-19,0.001,-168.98,0
LeftS143261,-44.8132,-24.6011,2.517e-18,4.227e-18,9.023e-18,0.0,-171.77,0
LeftS143271,-44.9843,-24.9367,1.100e-20,1.507e-20,2.148e-20,-0.0,-172.75,0
LeftS143282,-44.8414,-24.4973,3.843e-19,3.707e-19,2.477e-19,0.001,-172.24,0
LeftS143296,-44.5983,-24.6301,1.046e-20,1.469e-20,2.230e-20,0.0,-173.24,0
LeftS143300,-44.5399,-24.3640,2.510e-20,2.965e-20,2.943e-20,-0.0,-166.46,0
LeftS143302,-44.8054,-24.4045,6.479e-19,6.071e-19,3.729e-19,-0.0,-168.13,0
LeftS143307,-44.6991,-24.6575,3.535e-14,2.422e-14,8.341e-15,-0.001,-165.83,0
LeftS143316,-44.6632,-24.6067,9.721e-19,1.581e-18,3.138e-18,-0.0,-165.99,0
LeftS143334,-44.7512,-24.4109,2.865e-18,6.836e-18,3.022e-17,-0.001,-173.53,0
LeftS143361,-44.5109,-24.2530,7.046e-20,7.751e-20,6.812e-20,-0.0,-173.0,0
LeftS143364,-44.7692,-24.1856,1.470e-19,1.498e-19,1.163e-19,-0.0,-168.28,0
LeftS143379,-44.8966,-24.3162,6.127e-20,6.555e-20,5.379e-20,0.001,-174.55,0
LeftS143381,-44.8048,-24.8990,1.564e-19,1.627e-19,1.267e-19,0.0,-166.24,0
LeftS143385,-44.8649,-24.2649,2.058e-20,2.525e-20,2.839e-20,0.0,-169.07,0
LeftS143397,-44.8465,-24.8941,1.492e-18,1.303e-18,6.963e-19,-0.0,-167.91,0
LeftS143423,-44.6599,-24.8177,1.565e-18,3.412e-18,1.234e-17,-0.0,-174.66,0
LeftS143434,-44.8739,-24.6727,6.598e-19,6.348e-19,4.146e-19,-0.0,-165.39,0
LeftS143440,-44.8090,-24.6359,3.716e-20,4.553e-20,5.014e-20,-0.0,-173.06,0
LeftS143441,-44.7251,-24.9113,3.921e-20,4.700e-20,5.003e-20,-0.0,-164.93,0
LeftS143459,-44.8008,-24.3342,2.068e-18,3.904e-18,1.066e-17,-0.0,-167.18,0
LeftS143463,-44.9836,-24.9723,7.049e-14,5.525e-14,2.460e-14,-0.001,-173.19,1
LeftS143469,-44.9179,-24.8275,1.274e-14,8.571e-15,2.781e-15,-0.0,-169.5,0
LeftS143471,-44.4926,-24.2489,1.366e-19,1.491e-19,1.295e-19,0.001,-172.12,0
LeftS143478,-44.8684,-24.4336,2.409e-20,2.932e-20,3.271e-20,-0.001,-167.43,0
LeftS143490,-44.8010,-24.4464,3.101e-19,3.090e-19,2.228e-19,0.001,-165.73,0
LeftS143542,-44.6736,-24.7469,3.755e-20,4.370e-20,4.308e-20,0.0,-165.46,0
LeftS143545,-44.9022,-24.5705,3.213e-18,7.588e-18,3.319e-17,-0.0,-172.09,0
LeftS143546,-44.5901,-24.4771,4.216e-20,5.118e-20,5.544e-20,0.0,-171.56,0
LeftS143554,-44.7159,-24.7673,4.287e-20,5.065e-20,5.104e-20,0.0,-170.95,0
LeftS143559,-44.8628,-24.4762,1.994e-20,2.496e-20,2.843e-20,0.001,-166.2,0
LeftS143573,-44.6900,-24.2832,3.885e-19,3.861e-19,2.718e-19,-0.0,-172.14,0
LeftS143574,-44.8924,-24.6552,7.467e-19,7.084e-19,4.528e-19,0.001,-168.43,0
LeftS143584,-44.7980,-24.2847,2.587e-19,2.567e-19,1.789e-19,-0.0,-172.94,0
LeftS143591,-44.8946,-24.6109,1.043e-18,2.311e-18,8.539e-18,0.0,-172.79,0
LeftS143592,-44.9596,-24.6452,1.669e-18,1.477e-18,8.316e-19,-0.0,-173.81,0
LeftS143600,-44.6797,-24.6377,1.239e-18,3.224e-18,1.696e-17,0.001,-169.99,0
LeftS143616,-44.8585,-24.7561,1.962e-18,2.746e-18,3.843e-18,-0.0,-173.31,0
LeftS143636,-44.4917,-24.4009,1.181e-19,1.216e-19,9.341e-20,-0.0,-165.35,0
LeftS143654,-44.8337,-24.4608,5.889e-19,5.519e-19,3.407e-19,-0.0,-172.47,0
LeftS143655,-44.5003,-24.3637,6.408e-19,5.946e-19,3.688e-19,-0.0,-169.82,0
LeftS143661,-44.8540,-24.7379,3.437e-19,3.430e-19,2.463e-19,0.0,-168.46,0
LeftS143675,-44.7750,-24.6084,1.067e-20,1.408e-20,1.797e-20,0.0,-166.73,0
LeftS143679,-44.8881,-24.6168,6.615e-19,6.357e-19,4.288e-19,0.0,-170.32,0
LeftS143683,-44.9077,-25.0652,1.806e-20,2.461e-20,3.323e-20,-0.0,-169.14,0
LeftS143686,-44.8529,-24.8311,7.029e-14,5.120e-14,2.028e-14,0.001,-167.99,0
LeftS143687,-44.6613,-24.5427,1.497e-20,1.867e-20,2.122e-20,-0.0,-165.75,0
LeftS143698,-44.8021,-24.7471,2.162e-20,2.753e-20,3.274e-20,-0.0,-171.62,0
LeftS143699,-44.6054,-24.4055,3.137e-20,3.734e-20,3.915e-20,0.001,-171.18,0
LeftS143708,-44.9418,-24.7120,7.415e-14,6.503e-14,3.657e-14,0.0,-173.27,1
LeftS143731,-44.4984,-24.4653,3.802e-18,3.241e-18,1.692e-18,-0.0,-169.76,0
LeftS143760,-44.9943,-24.6918,3.565e-18,3.006e-18,1.553e-18,0.0,-165.04,0
LeftS143772,-44.9980,-24.5550,2.450e-18,2.064e-18,1.078e-18,0.0,-173.95,0
LeftS143789,-44.5480,-24.6922,5.143e-20,6.370e-20,6.946e-20,0.0,-167.47,0
LeftS143803,-44.8699,-24.3548,5.025e-20,5.554e-20,4.839e-20,0.0,-171.83,0
LeftS143823,-44.7222,-24.6675,1.457e-20,1.897e-20,2.353e-20,0.0,-171.18,0
LeftS143857,-44.8491,-24.5089,2.614e-18,4.672e-18,1.114e-17,0.001,-166.33,0
LeftS143870,-44.9573,-24.3760,2.456e-19,2.466e-19,1.803e-19,-0.001,-173.41,0
LeftS143891,-44.8015,-24.4822,4.448e-20,5.395e-20,5.729e-20,-0.0,-169.81,0
LeftS143896,-44.6712,-24.5034,2.338e-20,2.872e-20,3.159e-20,0.0,-173.5,0
LeftS143927,-44.6776,-24.1829,8.543e-19,7.507e-19,4.147e-19,0.0,-171.84,0
LeftS143939,-44.9711,-24.5883,1.631e-18,1.487e-18,8.625e-19,0.001,-171.29,0
LeftS143940,-44.9916,-24.5095,4.737e-14,3.280e-14,1.148e-14,-0.001,-174.83,0
LeftS143951,-44.8564,-24.1997,3.535e-20,4.142e-20,4.150e-20,-0.0,-172.68,0
LeftS145945,-42.0510,-23.1703,4.893e-19,4.827e-19,3.417e-19,0.0,-168.58,0
LeftS145947,-42.0656,-23.2819,1.098e-18,1.767e-18,3.480e-18,0.001,-171.09,0
LeftS145948,-41.9652,-23.2008,2.130e-20,2.764e-20,3.328e-20,0.001,-169.58,0
LeftS145955,-42.0540,-23.2261,4.089e-20,4.709e-20,4.391e-20,0.0,-170.94,0
LeftS145956,-42.0222,-23.2637,2.568e-19,2.524e-19,1.724e-19,0.001,-170.6,0
LeftS145957,-41.9955,-23.1113,7.366e-18,5.926e-18,2.806e-18,-0.0,-167.68,0
LeftS145958,-42.0186,-23.2063,1.538e-20,2.087e-20,2.770e-20,-0.0,-169.98,0
LeftS145959,-42.0413,-23.0742,4.880e-14,4.375e-14,2.596e-14,0.0,-168.0,1
LeftS145960,-42.0616,-23.2057,5.060e-20,6.119e-20,6.276e-20,0.0,-170.28,0
LeftS145963,-42.1617,-23.3015,2.543e-18,2.316e-18,1.391e-18,-0.0,-170.96,0
LeftS145964,-41.9950,-23.1387,3.211e-18,7.591e-18,3.291e-17,0.001,-167.89,0
LeftS145965,-41.7755,-23.1046,2.230e-19,2.342e-19,1.880e-19,-0.0,-168.72,0
LeftS145966,-42.0117,-23.2317,2.122e-19,2.315e-19,2.012e-19,-0.0,-170.44,0
LeftS145968,-42.0538,-23.1966,5.922e-20,6.706e-20,6.408e-20,-0.001,-169.93,0
LeftS145971,-42.0519,-23.2047,3.208e-19,4.534e-19,6.744e-19,-0.001,-170.54,0
LeftS145972,-42.0468,-23.1901,3.925e-18,6.032e-18,1.049e-17,-0.0,-169.36,0
LeftS145975,-41.9691,-23.2037,4.501e-18,3.934e-18,2.116e-18,0.0,-169.49,0
LeftS145981,-41.9995,-23.2287,3.144e-19,3.112e-19,2.264e-19,0.001,-170.11,0
LeftS145984,-42.1079,-23.1860,6.573e-20,7.644e-20,7.393e-20,0.0,-169.49,0
LeftS145987,-42.0930,-23.2334,1.039e-13,8.577e-14,4.219e-14,-0.0,-170.83,1
LeftS145998,-42.0330,-23.2197,3.461e-14,2.405e-14,8.254e-15,0.001,-170.6,0
LeftS146000,-42.0000,-23.2179,2.447e-20,3.145e-20,3.818e-20,0.001,-169.74,0
LeftS146011,-42.0579,-23.2045,1.489e-20,1.900e-20,2.288e-20,-0.001,-170.6,0
LeftS146014,-42.0435,-23.1952,6.510e-14,4.906e-14,1.956e-14,-0.001,-170.57,0
LeftS146017,-42.0435,-23.2053,1.040e-18,9.834e-19,6.328e-19,0.0,-170.56,0
LeftS146022,-42.0361,-23.1919,1.403e-20,1.842e-20,2.282e-20,-0.001,-168.53,0
LeftS146025,-42.0581,-23.2211,5.910e-19,1.091e-18,2.786e-18,-0.0,-170.87,0
LeftS146029,-42.0541,-23.2436,9.564e-19,1.893e-18,5.723e-18,0.0,-171.06,0
LeftS146032,-42.0721,-23.2820,2.118e-20,2.630e-20,3.008e-20,0.0,-171.21,0
LeftS146036,-42.0516,-23.1584,1.308e-18,1.189e-18,6.964e-19,-0.0,-168.33,0
LeftS146038,-42.1534,-23.1421,2.648e-20,3.372e-20,3.928e-20,-0.001,-169.09,0
LeftS146041,-42.0415,-23.1953,2.068e-19,2.241e-19,1.939e-19,-0.0,-170.14,0
LeftS146048,-42.0289,-23.1873,8.242e-14,7.180e-14,3.951e-14,-0.0,-168.39,1
LeftS146052,-42.0448,-23.2801,3.623e-19,3.829e-19,3.084e-19,0.001,-171.01,0
LeftS146055,-42.1057,-23.1706,3.150e-18,4.616e-18,7.440e-18,-0.0,-169.05,0
LeftS146063,-42.0677,-23.2930,2.311e-18,4.495e-18,1.247e-17,0.0,-171.21,0
LeftS146070,-42.0834,-23.2350,1.398e-19,1.495e-19,1.218e-19,0.001,-170.81,0
LeftS146075,-42.2206,-23.2983,1.049e-20,1.410e-20,1.920e-20,0.0,-170.73,0
LeftS146079,-41.9573,-23.2397,2.669e-20,3.413e-20,4.032e-20,-0.0,-169.84,0
LeftS146080,-42.0336,-23.1382,1.062e-20,1.469e-20,2.066e-20,0.001,-167.96,0
LeftS146082,-42.0220,-23.1105,3.198e-18,2.623e-18,1.251e-18,0.001,-167.84,0
LeftS146088,-41.9935,-23.1611,4.029e-20,4.869e-20,5.049e-20,0.0,-168.2,0
LeftS146089,-42.0476,-23.1860,2.506e-18,4.937e-18,1.458e-17,-0.001,-168.96,0
LeftS146094,-42.0306,-23.1986,6.771e-19,1.044e-18,1.784e-18,-0.0,-169.85,0
LeftS146098,-42.0492,-23.1749,9.821e-14,8.384e-14,4.482e-14,0.001,-168.59,1
LeftS146115,-42.0569,-23.1635,5.833e-18,1.569e-17,8.796e-17,-0.0,-168.41,0
LeftS146117,-42.0339,-23.2018,1.886e-19,2.055e-19,1.745e-19,-0.001,-169.86,0
LeftS146118,-42.0312,-23.1705,9.464e-20,1.088e-19,1.011e-19,-0.001,-168.22,0
LeftS146121,-42.0788,-23.1780,2.918e-20,3.644e-20,4.087e-20,0.0,-169.08,0
LeftS146123,-42.0448,-23.2022,6.512e-14,5.138e-14,2.367e-14,-0.001,-170.5,1
LeftS146126,-42.0091,-23.1775,2.573e-20,3.126e-20,3.389e-20,0.0,-168.72,0
LeftS146131,-42.0837,-23.2401,5.526e-19,5.383e-19,3.655e-19,-0.0,-170.88,0
LeftS146132,-42.1316,-23.2452,3.507e-20,4.471e-20,5.496e-20,-0.0,-170.32,0
LeftS146135,-41.9908,-23.1587,4.711e-20,5.721e-20,6.176e-20,-0.0,-168.53,0
LeftS146138,-42.1108,-23.2778,5.676e-14,4.476e-14,1.991e-14,0.001,-171.02,1
LeftS146140,-42.0406,-23.1042,3.019e-18,2.587e-18,1.353e-18,-0.001,-167.9,0
LeftS146141,-42.0593,-23.1826,3.789e-19,3.870e-19,2.943e-19,0.0,-168.78,0
LeftS146143,-42.0364,-23.1840,6.379e-20,7.533e-20,7.614e-20,0.0,-168.32,0
LeftS146145,-42.1269,-23.2987,2.617e-20,3.114e-20,3.237e-20,-0.001,-171.13,0
LeftS146146,-42.0197,-23.1651,3.291e-20,3.890e-20,4.064e-20,-0.001,-168.07,0
LeftS146167,-42.0545,-23.1717,1.848e-18,3.507e-18,9.402e-18,0.0,-168.6,0
LeftS146168,-42.0406,-23.2294,2.131e-18,4.780e-18,1.877e-17,-0.0,-171.09,0
LeftS146171,-42.0734,-23.1230,7.882e-18,6.062e-18,2.594e-18,-0.0,-168.21,0
LeftS146172,-42.0598,-23.1755,2.986e-20,3.616e-20,3.914e-20,-0.0,-168.9,0
LeftS146176,-42.0398,-23.1927,2.918e-18,2.641e-18,1.575e-18,0.0,-169.66,0
LeftS146177,-42.0468,-23.1552,8.652e-20,9.655e-20,9.035e-20,-0.001,-168.08,0
LeftS146182,-42.1662,-23.2245,1.934e-19,2.001e-19,1.595e-19,-0.0,-169.84,0
LeftS146185,-42.0994,-23.1864,3.229e-20,3.798e-20,3.819e-20,-0.001,-169.47,0
LeftS146186,-42.0361,-23.3174,2.103e-20,2.747e-20,3.386e-20,0.001,-170.97,0
LeftS146189,-42.0419,-23.1142,1.531e-19,1.627e-19,1.334e-19,0.0,-167.89,0
LeftS146195,-42.0541,-23.2088,3.083e-14,2.150e-14,7.516e-15,-0.0,-170.57,0
LeftS146196,-42.0671,-23.1929,2.409e-19,2.519e-19,1.993e-19,-0.001,-169.66,0
LeftS146198,-42.0814,-23.2528,4.057e-20,4.728e-20,4.814e-20,-0.001,-171.19,0
LeftS146203,-42.0805,-23.2535,4.455e-19,6.998e-19,1.263e-18,0.001,-171.13,0
LeftS146204,-41.6942,-22.9659,7.590e-20,8.881e-20,8.598e-20,-0.0,-168.19,0
LeftS146210,-42.0455,-23.2279,1.238e-18,1.157e-18,7.302e-19,-0.0,-170.66,0
LeftS146212,-42.1378,-23.1661,2.333e-20,2.874e-20,3.201e-20,0.001,-169.26,0
LeftS146217,-42.1487,-23.2498,8.551e-19,1.914e-18,7.180e-18,0.0,-170.46,0
LeftS146218,-42.0400,-23.1006,3.915e-18,5.915e-18,1.002e-17,-0.001,-168.03,0
LeftS146223,-41.9974,-23.2362,1.588e-18,3.330e-18,1.103e-17,0.001,-170.12,0
LeftS146230,-42.0429,-23.2003,7.120e-19,6.701e-19,4.319e-19,-0.0,-170.49,0
LeftS146231,-42.0172,-23.1984,1.493e-18,3.037e-18,9.427e-18,0.0,-169.58,0
LeftS146232,-42.0259,-23.1657,1.801e-20,2.459e-20,3.375e-20,0.0,-168.09,0
LeftS146237,-42.0437,-23.2177,4.849e-20,5.868e-20,6.137e-20,0.0,-170.64,0
LeftS146240,-42.0262,-23.1846,7.039e-18,1.157e-17,2.361e-17,-0.0,-168.73,0
LeftS146245,-42.0341,-23.2263,1.511e-20,1.883e-20,2.100e-20,-0.001,-170.58,0
LeftS146246,-42.0529,-23.1905,3.589e-20,4.545e-20,5.064e-20,0.0,-169.47,0
LeftS146251,-42.0204,-23.1957,2.812e-18,5.862e-18,1.876e-17,-0.001,-169.55,0
LeftS146253,-41.9909,-23.1022,2.176e-19,2.342e-19,1.990e-19,0.0,-167.55,0
LeftS146254,-42.0432,-23.1839,7.052e-20,8.353e-20,8.661e-20,0.0,-168.92,0
LeftS146255,-42.0214,-23.2185,2.362e-19,2.502e-19,2.129e-19,-0.0,-170.17,0
LeftS146256,-42.0951,-23.3775,1.599e-18,2.915e-18,7.425e-18,0.0,-171.27,0
LeftS146257,-42.0157,-23.1697,2.573e-20,3.143e-20,3.438e-20,0.0,-168.3,0
LeftS146263,-41.9924,-23.2100,5.665e-19,5.332e-19,3.348e-19,0.0,-169.83,0
LeftS146265,-42.0464,-23.2033,8.750e-19,1.759e-18,5.432e-18,0.0,-170.2,0
LeftS146271,-41.9727,-23.1455,7.670e-20,8.712e-20,8.021e-20,-0.0,-168.29,0
LeftS146278,-42.0315,-23.2082,3.148e-19,3.121e-19,2.240e-19,0.0,-170.15,0
LeftS146281,-42.0410,-23.1999,1.192e-19,1.365e-19,1.313e-19,-0.001,-170.57,0
LeftS146285,-42.0471,-23.2069,4.657e-18,4.008e-18,2.154e-18,0.001,-170.64,0
LeftS146286,-42.0572,-23.1777,2.620e-20,3.370e-20,3.923e-20,0.0,-168.96,0
LeftS146293,-42.0280,-23.1755,1.811e-20,2.299e-20,2.695e-20,-0.0,-168.25,0
LeftS146294,-42.0388,-23.1917,6.712e-20,7.765e-20,7.796e-20,0.0,-169.29,0
