Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
FrontS010779,-26.4874,-4.5309,1.768e-18,1.560e-18,8.485e-19,0.001,-148.62,0
FrontS010784,-26.5068,-4.4784,1.591e-19,1.706e-19,1.398e-19,0.0,-150.92,0
FrontS010786,-26.4953,-4.4425,2.016e-19,2.085e-19,1.686e-19,0.001,-152.48,0
FrontS010789,-26.4960,-4.5157,1.273e-18,1.986e-18,3.534e-18,0.001,-148.83,0
FrontS010793,-26.4933,-4.4773,3.576e-18,5.269e-18,8.750e-18,-0.0,-151.55,0
FrontS010794,-26.4820,-4.4542,2.278e-20,2.895e-20,3.325e-20,0.0,-152.84,0
FrontS010799,-26.5015,-4.4699,1.624e-14,1.096e-14,3.562e-15,-0.0,-151.77,0
FrontS010802,-26.4901,-4.4877,3.466e-19,3.424e-19,2.474e-19,0.0,-149.47,0
FrontS010803,-26.4938,-4.4864,1.937e-19,2.037e-19,1.600e-19,0.0,-149.59,0
FrontS010806,-26.4878,-4.4686,5.803e-20,6.880e-20,6.841e-20,0.0,-152.2,0
FrontS010809,-26.4668,-4.5129,8.474e-20,9.482e-20,8.603e-20,-0.0,-150.29,0
FrontS010812,-26.4917,-4.4319,1.463e-20,1.849e-20,2.190e-20,0.001,-153.18,0
FrontS010822,-26.4966,-4.4763,6.106e-20,6.914e-20,6.299e-20,-0.0,-151.46,0
FrontS010825,-26.5001,-4.4674,2.798e-19,2.955e-19,2.312e-19,0.001,-151.32,0
FrontS010826,-26.4865,-4.4923,1.321e-18,2.676e-18,8.275e-18,0.0,-149.46,0
FrontS010827,-26.4977,-4.4648,1.866e-20,2.297e-20,2.531e-20,-0.0,-151.6,0
FrontS010829,-26.4821,-4.4828,1.673e-18,1.379e-18,6.747e-19,-0.0,-150.74,0
FrontS010831,-26.4660,-4.5061,9.575e-20,1.035e-19,9.091e-20,-0.0,-150.37,0
FrontS010832,-26.4897,-4.4729,2.280e-18,3.489e-18,6.194e-18,-0.0,-151.97,0
FrontS010836,-26.4866,-4.4239,1.290e-20,1.784e-20,2.494e-20,0.0,-152.87,0
FrontS010847,-26.4983,-4.3282,3.156e-20,3.980e-20,4.503e-20,0.0,-152.75,0
FrontS010850,-26.5073,-4.4223,1.390e-18,2.314e-18,4.953e-18,0.001,-152.08,0
FrontS010851,-26.4826,-4.4462,6.907e-20,7.860e-20,7.649e-20,-0.0,-152.39,0
FrontS010853,-26.4875,-4.3037,7.846e-19,7.018e-19,4.138e-19,-0.0,-153.3,0
FrontS010856,-26.4860,-4.3982,4.340e-20,5.295e-20,5.763e-20,-0.0,-153.3,0
FrontS010858,-26.4844,-4.4677,5.615e-19,5.232e-19,3.239e-19,0.0,-151.63,0
FrontS010860,-26.4907,-4.4717,4.877e-20,5.790e-20,6.008e-20,-0.001,-151.94,0
FrontS010861,-26.4866,-4.4519,3.993e-19,4.085e-19,2.993e-19,-0.0,-152.9,0
FrontS010862,-26.4875,-4.4861,4.094e-19,4.031e-19,2.816e-19,-0.0,-150.31,0
FrontS010866,-26.4941,-4.4923,1.762e-18,3.450e-18,9.758e-18,-0.0,-149.38,0
FrontS010871,-26.4711,-4.3911,4.163e-20,5.160e-20,5.723e-20,-0.0,-152.53,0
FrontS010880,-26.4757,-4.5910,1.770e-19,1.947e-19,1.746e-19,0.0,-149.35,0
FrontS010881,-26.4775,-4.4655,1.218e-18,1.092e-18,6.314e-19,-0.001,-151.25,0
FrontS010898,-26.4938,-4.4668,6.182e-20,7.413e-20,7.935e-20,0.0,-152.25,0
FrontS010914,-26.4905,-4.4644,3.651e-18,3.123e-18,1.700e-18,-0.0,-152.44,0
FrontS010917,-26.5053,-4.5296,1.632e-19,1.791e-19,1.590e-19,-0.0,-148.98,0
FrontS010918,-26.4897,-4.4809,3.281e-14,2.325e-14,8.175e-15,-0.0,-150.19,0
FrontS010920,-26.4830,-4.5328,7.129e-19,6.788e-19,4.331e-19,-0.0,-149.22,0
FrontS010927,-26.4940,-4.4822,1.254e-20,1.721e-20,2.393e-20,0.001,-150.37,0
FrontS010935,-26.5033,-4.4920,3.028e-18,6.477e-18,2.227e-17,0.0,-150.34,0
FrontS010937,-26.4965,-4.4833,1.032e-18,9.788e-19,6.358e-19,-0.001,-150.4,0
FrontS010938,-26.4914,-4.4186,1.020e-13,7.666e-14,3.061e-14,-0.0,-153.22,0
FrontS010946,-26.4838,-4.5809,1.763e-19,1.915e-19,1.637e-19,0.0,-148.93,0
FrontS010947,-26.4899,-4.4548,6.085e-20,6.890e-20,6.506e-20,0.0,-152.6,0
FrontS010953,-26.5432,-4.6490,2.584e-20,3.275e-20,3.835e-20,-0.0,-149.7,0
FrontS010966,-26.4846,-4.4801,1.068e-18,9.738e-19,5.577e-19,-0.0,-150.77,0
FrontS010969,-26.4954,-4.4974,3.114e-18,5.809e-18,1.549e-17,0.001,-149.88,0
FrontS010972,-26.4861,-4.4892,3.967e-20,4.828e-20,5.068e-20,0.0,-149.77,0
FrontS010973,-26.4976,-4.4419,3.911e-20,4.781e-20,5.411e-20,0.001,-152.24,0
FrontS010974,-26.4962,-4.5263,1.597e-18,2.958e-18,7.511e-18,0.0,-148.66,0
FrontS010975,-26.4953,-4.4351,1.825e-20,2.446e-20,3.188e-20,0.0,-153.1,0
FrontS010976,-26.4904,-4.5009,1.928e-18,3.253e-18,7.240e-18,-0.0,-148.9,0
FrontS010977,-26.4990,-4.5568,1.117e-19,1.233e-19,1.080e-19,-0.0,-148.54,0
FrontS010982,-26.4873,-4.4507,7.334e-14,5.310e-14,2.048e-14,-0.001,-152.92,0
FrontS010987,-26.4935,-4.4191,2.836e-20,3.445e-20,3.735e-20,-0.0,-153.13,0
FrontS010992,-26.4923,-4.4924,6.074e-19,5.916e-19,4.017e-19,0.0,-149.39,0
FrontS010993,-26.4857,-4.3732,3.853e-20,4.912e-20,6.038e-20,0.001,-153.22,0
FrontS010996,-26.4916,-4.4554,5.194e-20,6.307e-20,6.809e-20,0.0,-152.19,0
FrontS010999,-26.5002,-4.5072,2.070e-19,2.178e-19,1.726e-19,-0.001,-149.35,0
FrontS011000,-26.4819,-4.4620,6.319e-20,7.433e-20,7.581e-20,-0.0,-151.63,0
FrontS011008,-26.4877,-4.4448,3.086e-20,3.533e-20,3.372e-20,0.0,-152.89,0
FrontS011009,-26.4698,-4.4557,5.225e-20,6.093e-20,5.866e-20,-0.001,-151.45,0
FrontS011011,-26.4835,-4.4808,2.842e-15,1.847e-15,5.845e-16,0.001,-150.62,0
FrontS011014,-26.4941,-4.4787,1.109e-19,1.211e-19,1.015e-19,-0.0,-151.8,0
FrontS011019,-26.5024,-4.5237,1.088e-19,1.226e-19,1.125e-19,-0.001,-148.8,0
FrontS011020,-26.4810,-4.5245,6.169e-19,1.446e-18,6.309e-18,0.0,-149.04,0
FrontS011021,-26.4880,-4.4639,3.317e-18,2.843e-18,1.487e-18,-0.001,-152.58,0
FrontS011022,-26.4840,-4.4783,4.168e-19,4.256e-19,3.237e-19,0.0,-151.0,0
FrontS011024,-26.4821,-4.4866,7.017e-20,8.287e-20,8.376e-20,0.001,-149.61,0
FrontS011026,-26.5170,-4.4103,2.892e-20,3.441e-20,3.576e-20,-0.0,-151.92,0
FrontS011027,-26.4910,-4.4866,3.622e-20,4.281e-20,4.472e-20,0.001,-149.7,0
FrontS011041,-26.4939,-4.4743,2.545e-19,2.711e-19,2.225e-19,0.0,-151.22,0
FrontS011047,-26.4962,-4.4811,2.099e-20,2.570e-20,2.877e-20,-0.0,-150.63,0
FrontS011052,-26.4993,-4.4737,8.672e-18,6.670e-18,2.854e-18,-0.0,-151.18,0
FrontS011053,-26.5071,-4.5010,3.295e-20,3.991e-20,4.320e-20,-0.001,-150.38,0
FrontS011056,-26.4967,-4.4590,4.217e-14,3.050e-14,1.126e-14,-0.0,-152.23,0
FrontS011057,-26.5044,-4.4681,1.471e-19,1.564e-19,1.313e-19,0.0,-151.52,0
FrontS011060,-26.4618,-4.5059,8.912e-19,8.227e-19,5.086e-19,0.0,-149.26,0
FrontS011061,-26.5002,-4.4682,8.048e-20,8.639e-20,7.335e-20,-0.0,-152.51,0
FrontS011062,-26.4916,-4.4208,1.921e-18,2.940e-18,5.066e-18,0.0,-153.05,0
FrontS011067,-26.5238,-4.4839,6.866e-20,8.155e-20,8.102e-20,0.001,-149.37,0
FrontS011069,-26.4974,-4.4728,2.867e-18,2.580e-18,1.465e-18,0.001,-151.57,0
FrontS011070,-26.4759,-4.4919,2.869e-19,3.117e-19,2.658e-19,-0.0,-150.16,0
FrontS011071,-26.5121,-4.4392,3.844e-19,3.868e-19,2.853e-19,0.001,-152.94,0
FrontS011072,-26.5087,-4.5167,1.775e-20,2.487e-20,3.594e-20,0.001,-148.83,0
FrontS011073,-26.4789,-4.5008,1.529e-20,1.972e-20,2.357e-20,-0.0,-149.15,0
FrontS011075,-26.5057,-4.4840,2.217e-17,1.721e-17,7.456e-18,0.0,-149.38,1
FrontS011083,-26.4904,-4.4633,1.273e-20,1.648e-20,2.104e-20,-0.0,-152.27,0
FrontS011085,-26.4638,-4.4959,1.871e-18,2.821e-18,4.672e-18,-0.001,-149.59,0
FrontS011088,-26.5017,-4.4937,1.060e-18,1.756e-18,3.657e-18,0.001,-149.18,0
FrontS011093,-26.4985,-4.4849,6.879e-20,8.236e-20,8.334e-20,0.001,-149.74,0
FrontS011094,-26.5014,-4.4910,1.744e-18,2.771e-18,4.991e-18,0.0,-149.74,0
FrontS011095,-26.5002,-4.4713,1.422e-18,2.861e-18,8.604e-18,-0.0,-151.3,0
FrontS011097,-26.5088,-4.4462,8.407e-14,6.044e-14,2.236e-14,-0.0,-152.87,0
FrontS011101,-26.5149,-4.4851,2.559e-20,3.224e-20,3.815e-20,-0.0,-150.29,0
FrontS011102,-26.4711,-4.4684,2.480e-14,1.679e-14,5.501e-15,0.0,-152.43,0
FrontS011104,-26.4701,-4.4629,1.461e-19,1.702e-19,1.671e-19,-0.001,-152.92,0
FrontS011106,-26.4849,-4.4628,7.073e-19,1.150e-18,2.284e-18,-0.0,-152.35,0
FrontS011108,-26.5088,-4.4757,2.988e-20,3.687e-20,4.011e-20,0.001,-152.61,0
FrontS011109,-26.4721,-4.4663,1.528e-20,2.015e-20,2.630e-20,0.0,-151.91,0
FrontS011110,-26.4906,-4.4599,6.396e-19,6.312e-19,4.438e-19,0.001,-152.4,0
FrontS011115,-26.5286,-4.5021,2.055e-18,1.776e-18,9.413e-19,-0.0,-149.18,0
FrontS011117,-26.4701,-4.5181,1.629e-19,1.733e-19,1.394e-19,0.0,-148.9,0
FrontS011118,-26.4695,-4.4717,1.927e-20,2.470e-20,2.963e-20,-0.0,-152.09,0
FrontS011120,-26.4938,-4.4945,7.936e-20,9.527e-20,9.881e-20,-0.0,-149.99,0
FrontS011121,-26.5043,-4.4690,1.270e-18,1.054e-18,5.263e-19,0.001,-152.35,0
FrontS011122,-26.4730,-4.4925,4.109e-20,4.853e-20,4.988e-20,0.0,-149.92,0
FrontS011123,-26.4881,-4.4797,6.205e-18,1.090e-17,2.493e-17,-0.0,-150.53,0
FrontS011124,-26.4639,-4.4855,1.461e-18,1.320e-18,7.768e-19,-0.0,-148.9,0
FrontS011126,-26.5003,-4.5077,1.420e-17,1.111e-17,5.013e-18,0.001,-148.75,1
FrontS011127,-26.4810,-4.4946,2.625e-18,4.975e-18,1.373e-17,0.0,-149.21,0
FrontS011131,-26.4935,-4.4576,3.389e-18,6.647e-18,1.933e-17,-0.0,-152.13,0
FrontS011132,-26.4983,-4.4642,1.536e-18,1.454e-18,9.579e-19,-0.0,-152.43,0
FrontS011134,-26.5009,-4.4756,2.887e-20,3.585e-20,4.050e-20,0.001,-151.39,0
FrontS011135,-26.5148,-4.4639,7.207e-20,8.349e-20,8.160e-20,-0.0,-152.86,0
FrontS011137,-26.4957,-4.4906,2.096e-14,1.424e-14,4.711e-15,-0.0,-149.43,0
FrontS011138,-26.4962,-4.4934,9.419e-19,8.902e-19,5.655e-19,0.0,-149.58,0
FrontS011139,-26.4917,-4.4979,7.268e-19,1.203e-18,2.524e-18,0.0,-149.09,0
FrontS011143,-26.5065,-4.4709,8.166e-19,7.581e-19,4.873e-19,-0.001,-152.51,0
FrontS011144,-26.5276,-4.4696,1.973e-20,2.380e-20,2.559e-20,0.001,-152.11,0
FrontS011147,-26.4953,-4.4535,1.075e-18,1.800e-18,3.837e-18,0.0,-152.91,0
FrontS011148,-26.4908,-4.4574,1.925e-20,2.632e-20,3.582e-20,0.0,-152.56,0
FrontS011149,-26.4797,-4.4785,2.265e-18,2.034e-18,1.181e-18,0.0,-150.91,0
FrontS011150,-26.5102,-4.4723,1.590e-18,1.403e-18,7.989e-19,0.0,-151.26,0
FrontS011151,-26.5133,-4.4620,5.262e-14,3.761e-14,1.350e-14,0.0,-152.22,0
FrontS011152,-26.5147,-4.4765,7.553e-20,8.824e-20,8.588e-20,0.001,-151.09,0
FrontS011153,-26.4875,-4.5020,5.935e-20,7.453e-20,8.612e-20,-0.001,-149.26,0
FrontS011154,-26.4631,-4.5165,3.480e-18,5.652e-18,1.099e-17,-0.001,-148.82,0
FrontS011155,-26.4800,-4.4600,2.400e-19,2.514e-19,1.992e-19,0.0,-151.72,0
FrontS011156,-26.4863,-4.4867,1.237e-18,1.122e-18,6.800e-19,-0.001,-149.9,0
FrontS011157,-26.4725,-4.4921,1.203e-18,2.410e-18,7.449e-18,-0.001,-149.74,0
FrontS011159,-26.5026,-4.4366,3.468e-18,3.021e-18,1.622e-18,0.0,-153.17,0
FrontS011161,-26.5153,-4.4965,1.112e-20,1.543e-20,2.203e-20,0.001,-149.35,0
FrontS011162,-26.5063,-4.4874,5.176e-14,3.603e-14,1.275e-14,-0.001,-149.86,0
FrontS011164,-26.4941,-4.4610,4.666e-20,5.866e-20,6.464e-20,0.001,-152.32,0
FrontS011165,-26.4901,-4.4550,1.118e-18,1.998e-18,4.785e-18,-0.0,-152.85,0
FrontS011166,-26.4905,-4.4681,3.249e-19,3.440e-19,2.916e-19,-0.0,-151.73,0
FrontS011167,-26.5044,-4.4772,1.067e-18,1.589e-18,2.618e-18,0.001,-151.03,0
FrontS011168,-26.4927,-4.4938,1.297e-20,1.866e-20,2.914e-20,0.001,-149.36,0
FrontS011169,-26.4776,-4.4725,4.396e-18,3.632e-18,1.802e-18,-0.0,-152.45,0
FrontS011171,-26.5120,-4.4915,9.255e-19,1.516e-18,3.017e-18,0.0,-149.24,0
FrontS011174,-26.5168,-4.4699,1.719e-18,1.460e-18,7.736e-19,0.0,-152.19,0
FrontS011175,-26.4941,-4.4468,3.642e-18,3.196e-18,1.789e-18,0.0,-152.72,0
FrontS011177,-26.5147,-4.5087,6.827e-20,7.975e-20,8.019e-20,-0.0,-149.28,0
FrontS011179,-26.5074,-4.4835,7.095e-18,5.656e-18,2.566e-18,0.0,-150.31,0
FrontS011183,-26.5019,-4.4951,6.453e-20,7.786e-20,8.280e-20,0.0,-149.02,0
FrontS011184,-26.4742,-4.4671,5.466e-14,3.820e-14,1.331e-14,-0.0,-152.23,0
FrontS011185,-26.4824,-4.5238,1.818e-18,1.647e-18,9.831e-19,-0.0,-148.94,0
FrontS011186,-26.5095,-4.5202,1.275e-18,2.818e-18,1.041e-17,-0.0,-148.77,0
FrontS011187,-26.4814,-4.4670,6.634e-18,5.355e-18,2.514e-18,0.0,-152.13,0
FrontS011188,-26.4976,-4.4774,1.020e-18,2.244e-18,8.219e-18,0.0,-151.0,0
FrontS011191,-26.4910,-4.4948,5.098e-20,5.943e-20,6.056e-20,0.001,-149.76,0
FrontS011192,-26.4982,-4.4975,2.883e-18,2.471e-18,1.284e-18,0.001,-149.09,0
FrontS011193,-26.5002,-4.4687,1.766e-18,3.834e-18,1.418e-17,-0.0,-152.47,0
FrontS011194,-26.4702,-4.5018,6.514e-19,1.046e-18,2.048e-18,0.0,-149.13,0
FrontS011195,-26.5165,-4.4784,1.957e-19,2.106e-19,1.774e-19,-0.001,-151.0,0
FrontS011197,-26.5228,-4.4631,4.596e-18,9.248e-18,2.837e-17,-0.001,-152.94,0
FrontS011198,-26.4924,-4.4910,9.370e-20,1.066e-19,1.011e-19,0.0,-149.68,0
FrontS011206,-26.4873,-4.5031,1.194e-19,1.395e-19,1.410e-19,0.0,-149.15,0
FrontS011214,-26.4823,-4.4531,6.954e-19,6.448e-19,3.947e-19,-0.001,-152.82,0
FrontS011217,-26.4801,-4.4537,1.778e-18,2.715e-18,4.588e-18,0.001,-152.57,0
FrontS011218,-26.4949,-4.4667,5.930e-20,6.952e-20,6.996e-20,0.0,-151.41,0
FrontS011219,-26.4884,-4.4962,1.223e-20,1.680e-20,2.423e-20,0.0,-149.27,0
FrontS011222,-26.4701,-4.4559,4.915e-18,1.211e-17,5.560e-17,0.0,-152.81,0
FrontS011223,-26.4880,-4.4794,4.826e-14,3.324e-14,1.148e-14,-0.001,-150.8,0
FrontS011226,-26.4933,-4.4907,3.612e-18,1.031e-17,6.563e-17,0.0,-149.46,0
FrontS011230,-26.4647,-4.4955,3.669e-14,2.522e-14,8.764e-15,0.0,-148.85,0
FrontS011231,-26.5209,-4.4538,1.220e-17,9.610e-18,4.434e-18,0.0,-153.14,1
FrontS011232,-26.4756,-4.4687,9.659e-18,7.738e-18,3.734e-18,-0.0,-152.69,0
FrontS011233,-26.5099,-4.4701,3.652e-18,3.117e-18,1.640e-18,0.001,-152.78,0
FrontS011234,-26.4951,-4.4709,7.049e-19,6.383e-19,3.761e-19,0.0,-151.59,0
FrontS011235,-26.4922,-4.4417,7.713e-20,8.972e-20,8.435e-20,-0.0,-153.12,0
FrontS011236,-26.4699,-4.4849,1.643e-19,1.845e-19,1.660e-19,0.0,-150.01,0
FrontS011237,-26.4997,-4.4542,1.646e-18,1.496e-18,8.898e-19,-0.0,-152.63,0
FrontS011238,-26.4748,-4.4711,4.969e-18,4.390e-18,2.482e-18,0.0,-152.12,0
FrontS011239,-26.4672,-4.4688,6.054e-20,6.928e-20,6.475e-20,0.0,-152.72,0
FrontS011240,-26.5053,-4.4864,8.070e-20,9.103e-20,8.196e-20,-0.0,-150.32,0
FrontS011242,-26.4610,-4.5036,1.566e-17,1.206e-17,5.024e-18,-0.001,-149.52,1
FrontS011243,-26.4620,-4.4676,1.076e-19,1.178e-19,1.037e-19,-0.001,-152.56,0
FrontS011245,-26.5245,-4.4594,9.779e-19,9.456e-19,6.354e-19,-0.0,-152.28,0
FrontS011248,-26.4646,-4.4931,9.648e-20,1.148e-19,1.172e-19,-0.0,-149.74,0
FrontS011253,-26.4909,-4.4787,2.446e-18,2.044e-18,1.057e-18,0.0,-156.18,0
FrontS011254,-26.4909,-4.4786,1.046e-19,1.258e-19,1.308e-19,-0.0,-152.3,0
FrontS011255,-26.4917,-4.4873,3.470e-18,6.932e-18,2.015e-17,-0.0,-149.76,0
FrontS011256,-26.4890,-4.4871,1.183e-16,8.563e-17,3.227e-17,-0.001,-149.84,0
FrontS011257,-26.4891,-4.4875,4.685e-18,4.022e-18,2.123e-18,0.0,-149.84,0
FrontS011258,-26.4873,-4.4872,7.998e-17,5.848e-17,2.224e-17,-0.001,-149.9,0
FrontS011259,-26.4878,-4.4863,1.304e-16,9.052e-17,3.187e-17,0.0,-150.02,0
FrontS011260,-26.4901,-4.4862,1.035e-17,8.183e-18,3.700e-18,0.0,-150.1,1
FrontS011261,-26.4935,-4.4723,2.239e-14,1.494e-14,4.937e-15,0.0,-151.55,0
FrontS011262,-26.4924,-4.4732,2.571e-17,1.958e-17,8.246e-18,-0.0,-151.47,1
FrontS011263,-26.4940,-4.4745,2.477e-17,1.865e-17,7.747e-18,-0.0,-151.35,1
FrontS011264,-26.4899,-4.4815,3.257e-17,2.480e-17,1.077e-17,0.001,-150.63,1
FrontS011265,-26.4955,-4.4773,7.756e-18,6.211e-18,2.901e-18,0.0,-151.03,0
FrontS011266,-26.4937,-4.4790,1.348e-18,2.531e-18,6.970e-18,0.001,-150.85,0
FrontS011267,-26.4874,-4.4767,2.909e-20,3.463e-20,3.568e-20,0.0,-151.1,0
FrontS011268,-26.4977,-4.4826,5.840e-18,4.799e-18,2.296e-18,0.001,-150.57,0
FrontS011269,-26.4959,-4.4851,4.605e-17,3.415e-17,1.361e-17,0.001,-150.38,0
FrontS011270,-26.4979,-4.4871,4.880e-16,3.391e-16,1.168e-16,-0.0,-150.25,0
FrontS011271,-26.4847,-4.4689,2.564e-20,3.213e-20,3.675e-20,-0.001,-151.64,0
FrontS011272,-26.4972,-4.4933,1.471e-16,1.026e-16,3.580e-17,0.001,-149.82,0
FrontS011273,-26.4977,-4.4954,1.795e-19,1.871e-19,1.443e-19,-0.001,-149.74,0
FrontS011274,-26.4859,-4.4609,4.654e-14,3.240e-14,1.112e-14,-0.0,-152.12,0
FrontS011275,-26.4842,-4.4587,2.589e-17,2.054e-17,9.332e-18,-0.001,-152.24,1
FrontS011276,-26.4983,-4.5010,2.391e-16,1.653e-16,5.771e-17,0.001,-149.39,0
FrontS011277,-26.4876,-4.4542,2.824e-17,2.149e-17,9.045e-18,0.0,-152.57,1
FrontS011278,-26.4966,-4.5069,5.654e-18,4.869e-18,2.621e-18,-0.0,-149.08,0
FrontS011279,-26.4863,-4.4502,1.301e-18,1.245e-18,8.180e-19,0.001,-152.75,0
FrontS011280,-26.4977,-4.5100,2.435e-18,2.152e-18,1.186e-18,-0.0,-148.93,0
FrontS011281,-26.4876,-4.4450,1.496e-16,1.062e-16,3.934e-17,-0.0,-152.94,0
FrontS011282,-26.4942,-4.5133,5.821e-17,4.272e-17,1.622e-17,-0.0,-148.81,0
FrontS011283,-26.4949,-4.5177,8.507e-18,6.884e-18,3.265e-18,0.0,-148.7,0
FrontS011284,-26.4919,-4.5174,4.800e-19,4.848e-19,3.645e-19,0.001,-148.62,0
