Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
RightDG0143,-6.8297,-1.2214,2.717e-16,2.143e-16,9.482e-17,233.2062,-268.09
RightDG0144,-9.5278,1.8267,2.019e-16,1.606e-16,7.239e-17,320.4599,-270.95
RightDG0145,-9.0556,1.4024,2.791e-16,2.117e-16,8.398e-17,222.9742,-266.36
RightDG0146,-6.8795,-1.1695,2.234e-16,1.713e-16,7.491e-17,351.7931,-265.55
RightDG0147,-9.0119,-0.1022,2.582e-16,1.938e-16,8.524e-17,230.2648,-269.93
RightDG0148,-6.9800,1.0638,2.422e-16,2.132e-16,9.497e-17,274.51,-269.74
RightDG0149,-8.8409,-0.1511,3.278e-16,2.626e-16,1.199e-16,275.69,-268.63
RightDG0150,-8.3505,-0.2276,1.850e-16,1.484e-16,6.688e-17,319.412,-270.49
RightDG0151,-8.0079,-0.5605,2.958e-16,2.237e-16,1.013e-16,245.6194,-267.54
RightDG0152,-6.2777,1.4422,3.886e-16,2.671e-16,1.163e-16,255.021,-272.74
RightDG0153,-8.5204,2.1083,1.853e-16,1.571e-16,7.482e-17,283.1997,-265.46
RightDG0154,-6.2108,1.1583,1.856e-16,1.630e-16,6.821e-17,410.5743,-267.19
RightDG0155,-5.4797,0.4285,2.729e-16,2.378e-16,9.910e-17,241.1132,-269.6
RightDG0156,-5.7261,0.1336,2.783e-16,2.077e-16,8.828e-17,242.3703,-266.19
RightDG0157,-6.0976,0.6664,2.924e-16,2.271e-16,8.937e-17,236.0931,-265.09
RightDG0173,-11.6660,43.0509,2.695e-17,2.108e-17,1.040e-17,198.1591,-878.94
RightDG0174,-11.6206,43.4549,3.887e-17,2.816e-17,1.268e-17,77.1189,-878.92
RightDG0175,-11.6936,43.0325,4.090e-17,2.939e-17,1.417e-17,107.9006,-881.87
RightDG0176,-11.5714,42.9514,5.855e-17,4.285e-17,1.720e-17,92.4466,-880.39
RightDG0177,-11.6475,43.1957,4.141e-17,3.477e-17,1.438e-17,99.8027,-879.74
RightDG0178,-11.6212,42.8175,3.831e-17,3.180e-17,1.325e-17,117.4597,-881.86
RightDG0179,-11.5776,43.5027,3.597e-17,2.942e-17,1.421e-17,76.0031,-879.34
RightDG0180,-11.6239,43.5291,3.960e-17,3.233e-17,1.485e-17,87.1055,-880.59
RightDG0268,-4.3293,26.7884,3.105e-17,2.267e-17,8.754e-18,114.2307,-1592.13
RightDG0269,-4.4303,26.5881,8.506e-18,6.816e-18,3.083e-18,53.3183,-1593.12
RightDG0270,-4.1212,26.7007,1.250e-17,1.077e-17,4.376e-18,51.231,-1592.34
RightDG0271,-4.1700,26.8658,1.129e-17,8.855e-18,4.007e-18,41.4525,-1594.35
RightDG0272,-4.1548,26.8940,1.166e-17,9.287e-18,3.911e-18,41.858,-1591.48
RightDG0273,-4.2619,26.6361,1.080e-17,9.968e-18,4.646e-18,59.8006,-1593.54
RightDG0274,-4.2967,26.6611,1.293e-17,1.075e-17,5.685e-18,51.0191,-1593.54
RightDG0275,-4.4087,26.6297,1.136e-17,9.098e-18,4.471e-18,46.7951,-1593.87
RightDG0276,-4.4460,26.5196,1.186e-17,9.581e-18,4.477e-18,48.2759,-1594.71
RightDG0277,-4.5040,26.6790,1.246e-17,1.033e-17,5.072e-18,52.8262,-1592.65
RightDG0278,-4.5263,26.8068,1.170e-17,1.025e-17,4.198e-18,43.6629,-1594.93
RightDG0279,-4.1608,26.8589,1.128e-17,9.597e-18,4.423e-18,44.9834,-1593.84
RightDG0280,-4.5612,26.8303,1.237e-17,1.012e-17,5.103e-18,44.4962,-1594.22
RightDG0281,-4.4590,26.8841,1.216e-17,1.052e-17,4.822e-18,48.3336,-1592.42
RightDG0291,30.2641,12.8107,5.074e-17,3.931e-17,1.420e-17,149.5826,-1235.81
RightDG0292,30.0789,12.6906,1.820e-17,1.376e-17,6.478e-18,55.5049,-1235.67
RightDG0293,30.4035,12.6825,2.007e-17,1.687e-17,7.665e-18,78.2087,-1234.01
RightDG0294,30.1706,12.7355,1.176e-17,9.811e-18,4.462e-18,137.9042,-1233.53
RightDG0295,30.0957,12.8248,2.223e-17,1.745e-17,6.946e-18,70.5619,-1236.76
RightDG0296,30.0307,12.8816,2.099e-17,1.553e-17,8.011e-18,65.5778,-1235.34
RightDG0297,30.3961,12.7412,1.831e-17,1.440e-17,7.207e-18,76.8831,-1236.49
RightDG0298,29.9773,12.6553,1.392e-17,1.145e-17,4.837e-18,77.1974,-1234.71
RightDG0299,30.2075,12.6992,1.395e-17,1.085e-17,5.158e-18,83.9629,-1236.16
RightDG0300,30.0406,12.9110,1.767e-17,1.490e-17,7.259e-18,66.0517,-1235.67
RightDG0301,30.4436,12.8440,2.644e-17,2.105e-17,9.372e-18,65.3702,-1237.56
RightDG0329,27.3465,10.1660,4.191e-17,3.018e-17,1.145e-17,120.888,-1512.38
RightDG0330,27.4436,10.2443,1.502e-17,1.247e-17,5.952e-18,58.5625,-1512.15
RightDG0331,27.2049,10.3215,1.667e-17,1.315e-17,6.066e-18,65.4768,-1515.64
RightDG0332,27.1731,10.1292,1.310e-17,1.059e-17,4.886e-18,57.179,-1510.71
RightDG0333,27.0990,10.0180,1.506e-17,1.213e-17,5.635e-18,61.4617,-1513.29
RightDG0334,27.3402,10.2614,1.412e-17,1.094e-17,4.795e-18,54.3094,-1515.55
RightDG0335,27.3746,10.1892,1.525e-17,1.104e-17,5.702e-18,54.9414,-1511.5
RightDG0336,27.3355,10.2292,1.604e-17,1.313e-17,6.017e-18,48.3488,-1513.28
RightDG0337,27.4060,10.1020,1.287e-17,1.216e-17,5.118e-18,51.5373,-1513.59
RightDG0338,27.0327,10.1326,1.713e-17,1.378e-17,6.069e-18,59.3984,-1511.19
RightDG0339,27.4164,9.9596,1.037e-17,8.227e-18,3.275e-18,83.1898,-1515.26
RightDG0340,27.2015,10.1651,1.403e-17,1.322e-17,5.166e-18,59.2299,-1512.21
RightDG0341,27.3869,10.1126,1.569e-17,1.218e-17,5.458e-18,57.9155,-1513.4
RightDG0342,27.3416,9.9703,1.336e-17,1.178e-17,5.495e-18,52.9417,-1515.08
RightDG0381,-20.0704,18.7065,6.226e-18,5.075e-18,2.687e-18,69.3507,-1883.29
RightDG0382,-20.0080,18.7543,8.810e-18,7.654e-18,3.786e-18,34.5061,-1882.27
RightDG0383,-20.1073,18.7946,9.645e-18,8.363e-18,3.454e-18,57.3828,-1881.62
RightDG0384,-20.0432,18.5755,8.935e-18,8.181e-18,3.474e-18,54.9766,-1881.33
RightDG0385,-20.1184,18.7410,6.935e-18,5.850e-18,2.502e-18,47.9733,-1883.41
RightDG0386,-20.0653,18.6411,1.051e-17,6.819e-18,4.065e-18,47.6163,-1881.71
RightDG0387,-20.1576,18.7352,9.137e-18,8.113e-18,4.126e-18,53.2652,-1881.91
RightDG0416,-13.7011,-18.6904,1.294e-17,1.030e-17,4.704e-18,46.739,-1631.65
RightDG0417,-13.7559,-18.6953,1.348e-17,1.136e-17,5.406e-18,52.471,-1630.81
RightDG0418,-13.7249,-18.7418,1.683e-17,1.492e-17,5.570e-18,51.2838,-1631.42
RightDG0419,-13.6989,-18.7754,1.200e-17,9.209e-18,4.564e-18,42.8335,-1631.95
RightDG0437,-20.3938,10.0256,1.050e-17,9.711e-18,4.314e-18,49.0221,-1581.86
RightDG0438,-20.3231,9.9717,1.784e-17,1.418e-17,5.715e-18,45.7734,-1580.59
RightDG0439,-20.3803,9.9764,1.159e-17,1.055e-17,4.600e-18,61.6467,-1580.66
RightDG0440,-20.3733,10.0486,1.715e-17,1.233e-17,5.766e-18,50.3988,-1580.72
RightDG0460,-33.4727,10.2362,2.249e-17,1.634e-17,7.545e-18,91.0561,-956.07
RightDG0508,30.3458,-21.1771,8.700e-18,7.464e-18,3.314e-18,86.8595,-1722.55
RightDG0509,30.4677,-21.2069,1.416e-17,1.186e-17,5.018e-18,47.0389,-1720.49
RightDG0510,30.3767,-21.2196,1.012e-17,8.549e-18,4.077e-18,42.4019,-1721.19
RightDG0511,30.3971,-21.1362,1.198e-17,1.023e-17,4.767e-18,46.4835,-1722.82
RightDG0512,30.3567,-21.1995,1.574e-17,1.292e-17,5.127e-18,47.7545,-1723.11
RightDG0513,30.4380,-21.3087,9.959e-18,8.209e-18,3.836e-18,42.3772,-1720.91
RightDG0534,-11.4184,23.8665,3.938e-17,2.952e-17,1.069e-17,156.6557,-1425.99
RightDG0535,-11.4668,23.9909,1.882e-17,1.599e-17,6.618e-18,58.3855,-1424.45
RightDG0536,-11.4514,24.1284,1.525e-17,1.183e-17,5.878e-18,52.7599,-1426.28
RightDG0537,-11.5161,23.9230,9.851e-18,8.567e-18,3.476e-18,66.8835,-1428.82
RightDG0538,-11.3035,23.6841,1.492e-17,1.157e-17,5.377e-18,67.9362,-1425.38
RightDG0539,-11.3034,23.7060,1.400e-17,1.262e-17,5.122e-18,58.23,-1425.77
RightDG0540,-11.6356,24.0601,1.017e-17,8.240e-18,3.571e-18,57.4348,-1426.07
RightDG0541,-11.4346,23.6019,1.589e-17,1.277e-17,5.576e-18,58.8264,-1424.56
RightDG0542,-11.4362,23.6262,1.500e-17,1.164e-17,5.354e-18,74.8536,-1427.82
RightDG0543,-11.3530,23.9978,1.862e-17,1.503e-17,6.801e-18,45.9082,-1427.2
RightDG0544,-11.4436,23.7364,1.379e-17,1.210e-17,5.617e-18,49.5823,-1425.81
RightDG0588,38.7600,13.2111,9.175e-18,7.601e-18,3.270e-18,63.8826,-1534.22
RightDG0589,38.7506,13.1902,1.269e-17,1.116e-17,4.858e-18,41.1775,-1533.71
RightDG0604,24.0731,-10.7029,7.174e-18,5.588e-18,2.787e-18,53.0928,-1823.85
RightDG0619,7.1374,-28.7212,3.722e-17,2.753e-17,9.761e-18,172.8935,-1590.33
RightDG0620,7.0844,-28.9170,1.331e-17,1.027e-17,4.715e-18,52.6244,-1592.64
RightDG0621,7.2189,-28.6865,8.335e-18,6.734e-18,3.131e-18,99.5787,-1591.97
RightDG0622,7.2732,-28.4386,8.105e-18,6.173e-18,2.848e-18,62.686,-1587.11
RightDG0623,7.1631,-28.6546,8.142e-18,6.445e-18,3.134e-18,59.8654,-1589.75
RightDG0624,7.0634,-28.5916,1.062e-17,8.447e-18,3.798e-18,89.7259,-1589.02
RightDG0625,7.0756,-28.3504,8.639e-18,7.469e-18,3.267e-18,54.7956,-1590.61
RightDG0626,7.2863,-28.6148,8.817e-18,6.408e-18,3.135e-18,95.168,-1590.66
RightDG0627,7.0903,-28.6520,8.563e-18,7.000e-18,3.286e-18,108.4157,-1591.66
RightDG0628,7.2891,-28.9557,1.145e-17,9.876e-18,4.326e-18,46.5233,-1585.66
RightDG0629,6.9638,-28.4592,9.049e-18,7.262e-18,3.232e-18,62.187,-1592.33
RightDG0630,7.0319,-28.4504,8.612e-18,7.545e-18,3.077e-18,74.3874,-1589.7
RightDG0631,7.3618,-28.2751,1.177e-17,1.014e-17,4.507e-18,45.5001,-1592.87
RightDG0632,7.5437,-28.7311,1.318e-17,1.056e-17,4.444e-18,56.356,-1589.88
RightDG0633,7.3235,-28.4720,1.304e-17,1.145e-17,5.177e-18,52.4467,-1588.88
RightDG0634,6.9413,-28.3598,1.735e-17,1.600e-17,6.073e-18,46.4385,-1586.24
RightDG0635,6.7739,-28.5981,1.324e-17,1.141e-17,5.576e-18,60.4741,-1591.09
RightDG0636,7.1425,-28.6896,1.284e-17,9.939e-18,4.628e-18,49.1618,-1591.2
RightDG0637,7.4474,-28.8225,8.183e-18,7.365e-18,3.125e-18,80.9383,-1591.65
RightDG0638,7.1366,-29.1917,1.148e-17,1.102e-17,4.895e-18,58.5362,-1587.93
RightDG0639,6.9606,-28.8915,1.186e-17,1.076e-17,4.444e-18,47.6081,-1588.71
RightDG0640,6.9834,-28.8141,1.233e-17,1.007e-17,4.374e-18,46.4614,-1586.19
RightDG0641,7.0877,-28.5214,9.035e-18,7.069e-18,3.717e-18,55.3226,-1589.43
RightDG0642,7.5314,-28.5145,1.237e-17,9.934e-18,4.277e-18,51.5736,-1593.09
RightDG0646,9.5186,35.5901,1.865e-17,1.520e-17,7.112e-18,67.1502,-1361.63
RightDG0647,9.5174,35.5497,1.246e-17,8.899e-18,4.365e-18,74.3773,-1361.97
RightDG0657,10.3577,39.4533,5.527e-17,4.653e-17,1.735e-17,149.6916,-1224.31
RightDG0658,10.3312,39.3345,2.996e-17,2.464e-17,1.107e-17,62.6396,-1225.25
RightDG0659,10.4536,39.1318,2.277e-17,1.777e-17,8.150e-18,71.8863,-1226.77
RightDG0660,10.3345,39.1813,2.062e-17,1.738e-17,7.529e-18,61.1815,-1227.76
RightDG0661,10.1827,39.0531,2.230e-17,1.881e-17,9.873e-18,74.6324,-1227.59
RightDG0662,10.0176,39.1982,1.299e-17,1.133e-17,5.479e-18,83.0782,-1225.11
RightDG0663,10.3662,39.4877,2.422e-17,1.862e-17,8.597e-18,72.3913,-1227.2
RightDG0664,10.5997,39.7996,2.090e-17,1.761e-17,7.876e-18,52.1926,-1223.2
RightDG0665,10.5622,39.0685,2.077e-17,1.727e-17,8.642e-18,61.556,-1223.43
RightDG0666,10.1225,39.4614,2.282e-17,1.670e-17,8.011e-18,64.0735,-1223.6
RightDG0667,10.3884,39.0797,2.037e-17,1.682e-17,7.197e-18,60.9996,-1224.47
RightDG0668,10.1285,39.7829,3.157e-17,2.358e-17,1.016e-17,74.6976,-1227.01
RightDG0669,10.2140,39.3390,2.135e-17,1.694e-17,7.290e-18,61.5525,-1226.81
RightDG0670,10.3814,39.2258,1.522e-17,1.379e-17,6.199e-18,126.1078,-1226.65
RightDG0671,10.8242,39.4748,1.500e-17,1.266e-17,5.393e-18,82.3564,-1225.25
RightDG0672,10.1931,39.1546,2.354e-17,2.017e-17,8.872e-18,79.2097,-1225.14
RightDG0673,0.1217,-0.2653,9.414e-18,8.402e-18,3.770e-18,112.7973,-1503.17
RightDG0674,0.1395,-0.3204,1.381e-17,1.114e-17,4.879e-18,48.4387,-1501.28
RightDG0675,0.1144,-0.2206,1.285e-17,1.128e-17,4.454e-18,44.9597,-1501.37
RightDG0676,0.0846,-0.1668,1.462e-17,1.224e-17,5.912e-18,51.3116,-1500.57
RightDG0677,0.1153,-0.1701,1.857e-17,1.482e-17,6.275e-18,45.291,-1500.62
RightDG0678,0.0838,-0.2414,1.385e-17,1.040e-17,4.960e-18,49.4273,-1502.45
RightDG0679,0.1181,-0.3303,1.321e-17,9.605e-18,4.785e-18,47.049,-1501.2
RightDG0680,0.1513,-0.1584,1.289e-17,1.042e-17,4.461e-18,41.6792,-1502.72
RightDG0701,20.1034,-27.2203,1.235e-17,1.143e-17,5.173e-18,187.9101,-1153.66
RightDG0702,20.3194,-27.1619,2.222e-17,1.700e-17,8.146e-18,76.5745,-1155.47
RightDG0703,20.2877,-27.2050,2.334e-17,1.826e-17,9.005e-18,79.5447,-1155.03
RightDG0704,19.9254,-27.3112,1.977e-17,1.759e-17,7.620e-18,78.0074,-1155.72
RightDG0705,20.4416,-27.3675,2.179e-17,1.811e-17,8.798e-18,82.2607,-1154.28
RightDG0706,20.3073,-27.4202,1.403e-17,1.163e-17,5.683e-18,81.0318,-1154.46
RightDG0707,20.3338,-27.3537,2.228e-17,1.423e-17,7.399e-18,62.065,-1155.78
RightDG0708,20.2704,-27.2581,2.114e-17,1.737e-17,8.222e-18,72.2486,-1156.47
RightDG0709,20.2112,-27.1044,1.907e-17,1.734e-17,8.133e-18,72.6106,-1155.16
RightDG0936,33.5261,8.2836,7.136e-17,5.168e-17,1.982e-17,159.4578,-1034.92
RightDG0937,33.3554,8.2318,2.935e-17,2.471e-17,1.070e-17,89.2677,-1034.99
RightDG0938,33.2844,8.3540,2.895e-17,2.206e-17,1.128e-17,83.4728,-1032.5
RightDG0939,33.6634,8.5359,2.734e-17,2.514e-17,1.097e-17,77.4388,-1036.2
RightDG0940,33.3485,8.1232,2.881e-17,2.453e-17,1.031e-17,78.3088,-1033.14
RightDG0941,33.5432,8.2606,2.862e-17,2.401e-17,1.035e-17,87.8855,-1031.75
RightDG0942,33.4543,8.5673,2.687e-17,2.577e-17,1.116e-17,80.4478,-1032.02
RightDG0943,33.5926,8.3167,2.483e-17,2.060e-17,9.816e-18,67.888,-1035.97
RightDG0944,33.7213,8.2471,2.543e-17,2.141e-17,1.001e-17,69.9116,-1035.51
RightDG0945,33.2707,8.2434,2.803e-17,2.003e-17,9.358e-18,71.2667,-1035.62
RightDG0946,33.2307,8.3012,3.018e-17,2.452e-17,1.127e-17,81.3839,-1031.15
RightDG1011,-13.0418,-6.7438,9.668e-18,8.521e-18,3.747e-18,88.6091,-1491.03
RightDG1012,-13.1470,-6.7207,1.461e-17,1.293e-17,5.757e-18,51.92,-1488.99
RightDG1013,-12.9810,-6.8013,1.012e-17,8.516e-18,4.023e-18,61.9265,-1490.38
RightDG1014,-13.0077,-6.7942,1.669e-17,1.297e-17,6.319e-18,61.4441,-1490.31
RightDG1015,-12.9060,-6.6648,1.465e-17,1.260e-17,6.055e-18,54.9462,-1490.05
RightDG1016,-13.0520,-6.6274,1.498e-17,1.332e-17,5.347e-18,61.6462,-1490.44
RightDG1017,-12.9076,-6.7094,1.555e-17,1.267e-17,5.809e-18,61.8981,-1490.04
RightDG1181,-30.0931,19.3234,2.120e-17,1.629e-17,8.033e-18,73.154,-1228.24
RightDG1182,-30.2040,19.2610,1.923e-17,1.450e-17,6.656e-18,63.7709,-1227.54
RightDG1183,-30.1964,19.3891,2.311e-17,1.638e-17,8.212e-18,67.4236,-1228.26
RightDG1252,30.4628,-34.3329,1.012e-17,7.639e-18,3.545e-18,60.0925,-1515.92
RightDG1389,-1.2824,-3.3126,3.146e-17,2.758e-17,1.094e-17,80.0402,-960.91
RightDG1390,-1.3788,-3.3131,3.315e-17,2.770e-17,1.256e-17,71.3012,-960.58
RightDG1391,-1.4563,-3.3098,3.681e-17,2.687e-17,1.289e-17,101.2957,-960.51
RightDG1417,-21.1196,25.1471,1.371e-17,1.230e-17,5.490e-18,81.0707,-1190.7
RightDG1428,9.9187,16.6548,1.102e-17,8.867e-18,4.091e-18,83.0597,-1401.8
RightDG1429,9.8549,16.5882,1.680e-17,1.372e-17,6.331e-18,54.3103,-1401.16
RightDG1430,9.8362,16.7290,1.619e-17,1.472e-17,6.230e-18,50.1772,-1400.59
RightDG1431,9.9536,16.6801,1.708e-17,1.261e-17,6.193e-18,72.9915,-1400.8
RightDG1432,9.9325,16.5483,1.739e-17,1.390e-17,7.208e-18,63.8293,-1401.26
RightDG1454,29.1583,15.6171,1.175e-17,9.911e-18,4.510e-18,63.4659,-1359.13
